"Rank","Colors","CMC","Name","Rarity","Type","Card Kingdom","TCGPlayer","Face to Face","Cardmarket","Cardhoarder","Salt","Decks"
"3654","B","4","Sarevok, Deathbringer // Agent of the Iron Throne","uncommon","Creature","0.35","0.2","0.21","0.09","undefined","0.09523809523809523","26"
"3655","R,G","3","Gilanra, Caller of Wirewood // Jeska, Thrice Reborn","uncommon","Creature","0.35","0.27","0.35","0.16","0.04","0.5333333333333333","26"
"3656","W,B","7","Akroma, Vision of Ixidor // Sengir, the Dark Baron","mythic","Creature","8.99","8.99","9.26","6.9","3.98","0.2037037037037037","26"
"3657","B","4","Burakos, Party Leader","mythic","Creature","0.99","0.93","1.42","1.14","1.15","0.27624309392265173","26"
"3658","W,B,G","5","Ravos, Soultender // Slurrk, All-Ingesting","mythic","Creature","12.99","8.98","11.4","5.73","9.21","0.36363636363636365","26"
"3659","U,B","2","Esior, Wardwing Familiar // Francisco, Fowl Marauder","uncommon","Creature","0.99","0.65","1.42","0.37","0.04","0.34693877551020424","26"
"3660","U,R,W","3","The Ninth Doctor // Peri Brown","rare","Creature","0.49","0.3","0.53","0.24","undefined","0.4","26"
"3661","G,U","3","Donatello, the Brains // Michelangelo, the Heart","mythic","Creature","undefined","45","undefined","undefined","undefined","0","26"
"3662","G,U,R","3","Gilanra, Caller of Wirewood // Ludevic, Necro-Alchemist","uncommon","Creature","0.35","0.27","0.35","0.16","0.04","0.5333333333333333","26"
"3663","B","3","Viconia, Drow Apostate // Agent of the Iron Throne","uncommon","Creature","0.35","0.2","0.21","0.04","0.37","0.6666666666666666","26"
"3664","B,R","3","Viconia, Drow Apostate // Street Urchin","uncommon","Creature","0.35","0.2","0.21","0.04","0.37","0.6666666666666666","26"
"3665","U,R","4","Roxi, Publicist to the Stars","uncommon","Creature","0.35","0.16","0.21","0.09","undefined","0.95","26"
"3666","W","2","Lord Jyscal Guado","rare","Creature","0.49","0.25","0.35","0.25","0.67","0.21212121212121213","26"
"3667","W,B","3","Falthis, Shadowcat Familiar // Tymna the Weaver","uncommon","Creature","0.39","0.25","0.35","0.12","0.04","0.2916666666666667","26"
"3668","G,U","3","Jaheira, Friend of the Forest // Candlekeep Sage","rare","Creature","4.99","2.73","4.98","4.28","4.22","0.4117647058823528","26"
"3669","B,R","4","Sarevok, Deathbringer // Guild Artisan","uncommon","Creature","0.35","0.2","0.21","0.09","undefined","0.09523809523809523","26"
"3670","G","2","Meriadoc Brandybuck","uncommon","Creature","0.35","0.2","0.21","0.11","0.03","0.6956521739130435","26"
"3671","U,R","3","Gut, True Soul Zealot // Clan Crafter","uncommon","Creature","0.35","0.2","0.35","0.11","7.74","0.06666666666666667","26"
"3672","R,G","5","Ganax, Astral Hunter // Master Chef","uncommon","Creature","0.99","0.37","1.06","0.39","4.73","0.22157434402332354","26"
"3673","B,R","5","The Balrog, Flame of Udûn","rare","Creature","0.49","0.31","0.35","0.62","0.02","0.17647058823529413","26"
"3674","U","3","Katara, Bending Prodigy","uncommon","Creature","0.35","2.94","undefined","undefined","undefined","0","26"
"3675","W,U","4","Hargilde, Kindly Runechanter","rare","Creature","0.49","0.42","0.35","0.17","0.51","0","26"
"3676","U,R,W","5","The Tenth Doctor // Jo Grant","mythic","Creature","0.99","0.49","0.71","3","undefined","0.6666666666666666","25"
"3677","B,R","4","Amber Gristle O'Maul // Scion of Halaster","uncommon","Creature","0.35","0.2","0.21","0.07","undefined","0.2857142857142857","25"
"3678","B,G,U","4","The Fourth Doctor // Vislor Turlough","mythic","Creature","0.99","0.34","0.71","0.61","undefined","0.6666666666666666","25"
"3679","R,G","3","Gilanra, Caller of Wirewood // Rograkh, Son of Rohgahh","uncommon","Creature","0.35","0.27","0.35","0.16","0.04","0.5333333333333333","25"
"3680","U,R","3","The Ninth Doctor // Adric, Mathematical Genius","rare","Creature","0.49","0.3","0.53","0.24","undefined","0.4","25"
"3681","U,B","2","Esior, Wardwing Familiar // Sengir, the Dark Baron","uncommon","Creature","0.99","0.65","1.42","0.37","0.04","0.34693877551020424","25"
"3682","U,R","4","Renari, Merchant of Marvels // Street Urchin","uncommon","Creature","0.35","0.2","0.21","0.06","undefined","0.5","25"
"3683","R","4","Verix Bladewing","mythic","Creature","0.99","0.26","0.71","0.29","0.02","0.2857142857142857","25"
"3684","G,U","3","Alora, Merry Thief // Raised by Giants","uncommon","Creature","0.35","0.2","0.21","0.1","undefined","0.625","25"
"3685","G,U,R","5","The Fugitive Doctor // K-9, Mark I","rare","Creature","0.49","0.25","0.35","0.12","undefined","0.5","25"
"3686","U,R","8","Brinelin, the Moon Kraken // Dargo, the Shipwrecker","uncommon","Creature","0.35","0.24","0.35","0.13","0.04","0.30434782608695654","25"
"3687","W","3","Spider-Man, Web-Slinger","common","Creature","0.35","0.16","0.35","0.11","0.01","0.3125","25"
"3688","W,B","3","Falthis, Shadowcat Familiar // Prava of the Steel Legion","uncommon","Creature","0.39","0.25","0.35","0.12","0.04","0.2916666666666667","25"
"3689","R,G","7","Dargo, the Shipwrecker // Ich-Tekik, Salvage Splicer","uncommon","Creature","0.35","0.25","0.21","0.16","0.04","0.3157894736842105","25"
"3690","G,U,R","5","The Fugitive Doctor // Adric, Mathematical Genius","rare","Creature","0.49","0.25","0.35","0.12","undefined","0.5","25"
"3691","R,G,W","4","Bruse Tarl, Boorish Herder // Sidar Kondo of Jamuraa","mythic","Creature","4.49","4.21","4.98","2.16","0.73","0.45454545454545453","25"
"3692","B,G","4","Sarevok, Deathbringer // Master Chef","uncommon","Creature","0.35","0.2","0.21","0.09","undefined","0.09523809523809523","25"
"3693","B,R","7","Dargo, the Shipwrecker // Nadier, Agent of the Duskenel","uncommon","Creature","0.35","0.25","0.21","0.16","0.04","0.3157894736842105","25"
"3694","W,U","7","Akroma, Vision of Ixidor // Siani, Eye of the Storm","mythic","Creature","8.99","8.99","9.26","6.9","3.98","0.2037037037037037","25"
"3695","G,U,R","4","The Fifteenth Doctor // Graham O'Brien","rare","Creature","44.99","35","46.34","50.14","undefined","0.2857142857142857","25"
"3696","W","4","Spider-UK","uncommon","Creature","0.35","0.2","0.21","0.09","0.02","0.33333333333333326","25"
"3697","W,U,B","3","Armix, Filigree Thrasher // Ishai, Ojutai Dragonspeaker","uncommon","Creature","0.35","0.25","0.35","0.15","0.04","0.22727272727272727","25"
"3698","B","3","Viconia, Drow Apostate // Cultist of the Absolute","uncommon","Creature","0.35","0.2","0.21","0.04","0.37","0.6666666666666666","25"
"3699","R,G","2","Wilson, Refined Grizzly // Dragon Cultist","uncommon","Creature","0.35","0.21","0.21","0.1","2.97","0.2698412698412698","25"
"3700","G","3","Gilanra, Caller of Wirewood // Numa, Joraga Chieftain","uncommon","Creature","0.35","0.27","0.35","0.16","0.04","0.5333333333333333","25"
"3701","B","3","The Destined Black Mage","rare","Creature","undefined","99.99","undefined","undefined","undefined","0","25"
"3702","R,G","4","Anara, Wolvid Familiar // Tana, the Bloodsower","uncommon","Creature","1.49","0.58","1.42","0.38","0.04","0.2692307692307693","25"
"3703","G,U,R","6","The Sixth Doctor // Dan Lewis","rare","Creature","0.49","0.31","0.53","0.26","undefined","0.15","25"
"3704","B","3","Falthis, Shadowcat Familiar // Tevesh Szat, Doom of Fools","uncommon","Creature","0.39","0.25","0.35","0.12","0.04","0.2916666666666667","25"
"3705","G,W,U","4","Rebbec, Architect of Ascension // Thrasios, Triton Hero","uncommon","Creature","0.35","0.25","0.35","0.2","0.05","0.5333333333333333","25"
"3706","R,W","4","Bruse Tarl, Boorish Herder","mythic","Creature","4.49","4.21","4.98","2.16","0.73","0.45454545454545453","25"
"3707","W","5","Thancred Waters","rare","Creature","0.49","0.25","0.35","0.28","0.66","0.4239130434782609","25"
"3708","U,R,W","4","The Fifteenth Doctor // Peri Brown","rare","Creature","44.99","35","46.34","50.14","undefined","0.2857142857142857","25"
"3709","W,U","3","The Eleventh Doctor","rare","Creature","0.49","0.27","0.53","0.22","undefined","0.5789473684210527","24"
"3710","R,W","4","Ellyn Harbreeze, Busybody // Street Urchin","uncommon","Creature","0.35","0.2","0.21","0.08","0.21","0.26666666666666666","24"
"3711","U,R","3","Volo, Itinerant Scholar // Street Urchin","mythic","Creature","0.99","0.4","0.71","0.24","undefined","0.125","24"
"3712","B","3","Keskit, the Flesh Sculptor // Sengir, the Dark Baron","uncommon","Creature","0.35","0.2","0.21","0.09","0.04","0.47058823529411764","24"
"3713","U,B","3","Silas Renn, Seeker Adept // Tevesh Szat, Doom of Fools","mythic","Creature","0.99","0.83","1.06","0.38","2.84","0.2777777777777778","24"
"3714","G","4","Ace, Fearless Rebel","rare","Creature","0.49","0.25","0.35","0.17","undefined","0.4666666666666667","24"
"3715","G,U","4","The Third Doctor","rare","Creature","0.49","0.25","0.35","0.22","undefined","0.3333333333333333","24"
"3716","W,U","6","Kasimir the Lone Wolf","uncommon","Creature","1.79","2.51","2.13","0.57","undefined","0","24"
"3717","R,G","4","Tana, the Bloodsower","mythic","Creature","5.49","4.96","4.98","3.46","1.65","0.8571428571428571","24"
"3718","G,W","3","Erinis, Gloom Stalker // Veteran Soldier","uncommon","Creature","0.35","0.2","0.21","0.09","0.88","0.03225806451612903","24"
"3719","G","6","Michelangelo, On the Scene","mythic","Creature","undefined","30","undefined","undefined","undefined","0","24"
"3720","W","3","Lae'zel, Vlaakith's Champion // Veteran Soldier","rare","Creature","3.49","1.47","3.56","1.8","undefined","0.2684365781710914","24"
"3721","G,U","3","Gale, Waterdeep Prodigy // Cloakwood Hermit","rare","Creature","0.49","0.3","0.35","0.16","undefined","0.2063492063492063","24"
"3722","G,W","7","Lady Caleria","rare","Creature","19.99","23.01","19.96","5.8","0.04","0.2","24"
"3723","B","5","Grandmother Sengir","rare","Creature","0.59","0.75","0.53","0.8","0.02","0.26666666666666666","24"
"3724","G,W","3","Erinis, Gloom Stalker // Noble Heritage","uncommon","Creature","0.35","0.2","0.21","0.09","0.88","0.03225806451612903","24"
"3725","G,U","4","Halana, Kessig Ranger // Sakashima of a Thousand Faces","uncommon","Creature","0.35","0.25","0.35","0.12","0.04","0.1875","24"
"3726","G,U,R","4","The Third Doctor // Ryan Sinclair","rare","Creature","0.49","0.25","0.35","0.22","undefined","0.3333333333333333","24"
"3727","R","3","Gut, True Soul Zealot // Dragon Cultist","uncommon","Creature","0.35","0.2","0.35","0.11","7.74","0.06666666666666667","24"
"3728","U,R,W","3","The Eleventh Doctor // Dan Lewis","rare","Creature","0.49","0.27","0.53","0.22","undefined","0.5789473684210527","24"
"3729","R,G","5","Alena, Kessig Trapper // Kamahl, Heart of Krosa","uncommon","Creature","0.49","0.25","0.53","0.15","0.04","0.25","24"
"3730","B","3","Armix, Filigree Thrasher // Falthis, Shadowcat Familiar","uncommon","Creature","0.35","0.25","0.35","0.15","0.04","0.22727272727272727","24"
"3731","R","4","Breeches, Brazen Plunderer // Kediss, Emberclaw Familiar","uncommon","Creature","0.35","0.2","0.35","0.11","0.04","0.22580645161290314","24"
"3732","R,G","4","Tuknir Deathlock","rare","Creature","18.99","19.19","19.25","4.3","0.01","0.2","24"
"3733","R","4","Donna Noble","rare","Creature","0.49","0.28","0.53","0.27","undefined","0.5","24"
"3734","U,B","3","Safana, Calimport Cutthroat // Clan Crafter","uncommon","Creature","0.35","0.2","0.21","0.1","0.33","0.3","24"
"3735","R","2","Wyll, Blade of Frontiers // Guild Artisan","rare","Creature","0.59","0.4","0.71","0.29","1.25","0.0975609756097561","24"
"3736","G,U","3","Erinis, Gloom Stalker // Shameless Charlatan","uncommon","Creature","0.35","0.2","0.21","0.09","0.88","0.03225806451612903","24"
"3737","G,U","8","Brinelin, the Moon Kraken // Thrasios, Triton Hero","uncommon","Creature","0.35","0.24","0.35","0.13","0.04","0.30434782608695654","23"
"3738","B","4","Interceptor, Shadow's Hound","rare","Creature","0.49","0.25","0.35","0.21","0.83","0.33333333333333326","23"
"3739","G,W,U","6","Eligeth, Crossroads Augur // Sidar Kondo of Jamuraa","rare","Creature","0.49","0.35","0.35","0.16","0.03","0.46153846153846156","23"
"3740","W","5","Hikari, Twilight Guardian","uncommon","Creature","0.35","0.25","0.21","0.07","0.01","0.3333333333333333","23"
"3741","U,R","3","Alora, Merry Thief // Dragon Cultist","uncommon","Creature","0.35","0.2","0.21","0.1","undefined","0.625","23"
"3742","G,W,U","3","Ardenn, Intrepid Archaeologist // Kydele, Chosen of Kruphix","uncommon","Creature","2.99","3.1","3.56","3.32","2.69","0.294736842105263","23"
"3743","B,R","7","Dargo, the Shipwrecker // Falthis, Shadowcat Familiar","uncommon","Creature","0.35","0.25","0.21","0.16","0.04","0.3157894736842105","23"
"3744","G","2","Haru, Hidden Talent","uncommon","Creature","0.35","2.94","undefined","undefined","undefined","0","23"
"3745","U,R,W","3","The Ninth Doctor // Jo Grant","rare","Creature","0.49","0.3","0.53","0.24","undefined","0.4","23"
"3746","W,U","5","The Seventh Doctor // Martha Jones","rare","Creature","0.49","0.25","0.35","0.19","undefined","0.6551724137931034","23"
"3747","G,U,R","4","The Third Doctor // Donna Noble","rare","Creature","0.49","0.25","0.35","0.22","undefined","0.3333333333333333","23"
"3748","W,B,G","3","Falthis, Shadowcat Familiar // Sidar Kondo of Jamuraa","uncommon","Creature","0.39","0.25","0.35","0.12","0.04","0.2916666666666667","23"
"3749","R,G","3","Jaheira, Friend of the Forest // Tavern Brawler","rare","Creature","4.99","2.73","4.98","4.28","4.22","0.4117647058823528","23"
"3750","R,G","3","Owen Grady, Raptor Trainer","rare","Creature","5.99","5.35","5.7","3.03","1.12","0.4","23"
"3751","R,G","5","The Fugitive Doctor // Clara Oswald","rare","Creature","0.49","0.25","0.35","0.12","undefined","0.5","23"
"3752","R,W,B","2","Krark, the Thumbless // Ravos, Soultender","rare","Creature","2.29","1.18","7.84","1.11","10.15","0.7070707070707071","23"
"3753","W","4","Go-Shintai of Shared Purpose","uncommon","Creature","0.35","0.25","0.35","0.14","0.03","0.24242424242424243","23"
"3754","R","5","Baeloth Barrityl, Entertainer // Tavern Brawler","mythic","Creature","12.99","10.27","12.12","11.14","undefined","0.48214285714285715","23"
"3755","R,G,W","2","Akiri, Line-Slinger // Tana, the Bloodsower","rare","Creature","4.99","3.64","4.27","2.7","1.58","0.4090909090909091","23"
"3756","U,B","3","Malcolm, Keen-Eyed Navigator // Nadier, Agent of the Duskenel","uncommon","Creature","0.35","0.24","0.35","0.17","0.04","0.4747474747474747","23"
"3757","U,B,R","5","The Tenth Doctor // Vislor Turlough","mythic","Creature","0.99","0.49","0.71","3","undefined","0.6666666666666666","23"
"3758","W,U,B","6","Eligeth, Crossroads Augur // Ravos, Soultender","rare","Creature","0.49","0.35","0.35","0.16","0.03","0.46153846153846156","23"
"3759","G,U,R","4","The Third Doctor // Yasmin Khan","rare","Creature","0.49","0.25","0.35","0.22","undefined","0.3333333333333333","23"
"3760","B,G","4","Sarevok, Deathbringer // Cloakwood Hermit","uncommon","Creature","0.35","0.2","0.21","0.09","undefined","0.09523809523809523","23"
"3761","W,B,G","3","Ardenn, Intrepid Archaeologist // Reyhan, Last of the Abzan","uncommon","Creature","2.99","3.1","3.56","3.32","2.69","0.294736842105263","23"
"3762","R,W","5","Abdel Adrian, Gorion's Ward // Popular Entertainer","uncommon","Creature","0.35","0.2","0.35","0.14","undefined","0.2621359223300971","23"
"3763","U","5","Doc Ock, Sinister Scientist","common","Creature","0.35","0.15","0.21","0.05","0.01","0.44329896907216493","23"
"3764","U,R,W","4","The Fifteenth Doctor // Tegan Jovanka","rare","Creature","44.99","35","46.34","50.14","undefined","0.2857142857142857","23"
"3765","U","3","Zhuge Jin, Wu Strategist","rare","Creature","69.99","71.02","71.3","13.47","undefined","0.2857142857142857","23"
"3766","U,R","5","Baeloth Barrityl, Entertainer // Sword Coast Sailor","mythic","Creature","12.99","10.27","12.12","11.14","undefined","0.48214285714285715","23"
"3767","R","5","Iizuka the Ruthless","rare","Creature","2.29","1.5","2.13","0.81","0.02","0.2727272727272727","22"
"3768","U,R","2","Bjorna, Nightfall Alchemist","rare","Creature","0.59","0.49","0.35","0.24","0.63","0.3333333333333333","22"
"3769","B,G","3","Gilanra, Caller of Wirewood // Tormod, the Desecrator","uncommon","Creature","0.35","0.27","0.35","0.16","0.04","0.5333333333333333","22"
"3770","W,U","3","The Eleventh Doctor // Rose Tyler","rare","Creature","0.49","0.27","0.53","0.22","undefined","0.5789473684210527","22"
"3771","U","2","Adric, Mathematical Genius","rare","Creature","0.49","0.28","0.53","0.25","undefined","0.23809523809523808","22"
"3772","B,G,U","3","Silas Renn, Seeker Adept // Slurrk, All-Ingesting","mythic","Creature","0.99","0.83","1.06","0.38","2.84","0.2777777777777778","22"
"3773","B,R,G","5","Ich-Tekik, Salvage Splicer // Vial Smasher the Fierce","uncommon","Creature","0.35","0.24","0.35","0.06","0.04","0.10526315789473684","22"
"3774","G,W","3","Gilanra, Caller of Wirewood // Radiant, Serra Archangel","uncommon","Creature","0.35","0.27","0.35","0.16","0.04","0.5333333333333333","22"
"3775","G","4","Halsin, Emerald Archdruid // Master Chef","uncommon","Creature","0.35","0.2","0.21","0.09","0.21","0.06666666666666667","22"
"3776","R,W","3","Ardenn, Intrepid Archaeologist // Dargo, the Shipwrecker","uncommon","Creature","2.99","3.1","3.56","3.32","2.69","0.294736842105263","22"
"3777","U","2","Esior, Wardwing Familiar // Malcolm, Keen-Eyed Navigator","uncommon","Creature","0.99","0.65","1.42","0.37","0.04","0.34693877551020424","22"
"3778","U,B","4","Sivriss, Nightmare Speaker // Clan Crafter","uncommon","Creature","0.35","0.2","0.21","0.08","undefined","0.25","22"
"3779","R,W","3","Jeska, Thrice Reborn // Radiant, Serra Archangel","mythic","Planeswalker","6.49","5.91","5.7","6.52","4.02","0.38181818181818183","22"
"3780","B,G,U","4","Anara, Wolvid Familiar // Silas Renn, Seeker Adept","uncommon","Creature","1.49","0.58","1.42","0.38","0.04","0.2692307692307693","22"
"3781","U,R,W","5","The Twelfth Doctor // Ian Chesterton","rare","Creature","0.49","0.25","0.53","0.22","undefined","0.4375","22"
"3782","B,G","6","Slurrk, All-Ingesting // Tevesh Szat, Doom of Fools","uncommon","Creature","0.35","0.23","0.21","0.09","0.04","0.4117647058823529","22"
"3783","B,R","4","Shadowheart, Dark Justiciar // Passionate Archaeologist","rare","Creature","0.79","0.49","0.71","0.24","2.91","0.17647058823529407","22"
"3784","R,W","3","Jeska, Thrice Reborn // Livio, Oathsworn Sentinel","mythic","Planeswalker","6.49","5.91","5.7","6.52","4.02","0.38181818181818183","22"
"3785","G","8","Myojin of Towering Might","rare","Creature","0.49","0.4","0.35","0.22","0.62","0.23529411764705882","22"
"3786","U,B","6","Glacian, Powerstone Engineer // Keskit, the Flesh Sculptor","uncommon","Creature","0.35","0.2","0.21","0.1","0.04","0.25","22"
"3787","B,R,G","4","Tana, the Bloodsower // Vial Smasher the Fierce","mythic","Creature","5.49","4.96","4.98","3.46","1.65","0.8571428571428571","22"
"3788","W,B,G","2","Francisco, Fowl Marauder // Sidar Kondo of Jamuraa","rare","Creature","0.49","0.25","0.35","0.25","2.27","0.06666666666666667","22"
"3789","G,U","3","Gilanra, Caller of Wirewood // Thrasios, Triton Hero","uncommon","Creature","0.35","0.27","0.35","0.16","0.04","0.5333333333333333","22"
"3790","W","5","G'raha Tia","uncommon","Creature","0.35","0.16","0.21","0.06","0.03","0.13675213675213682","22"
"3791","R,W","4","Bruse Tarl, Boorish Herder // Dargo, the Shipwrecker","mythic","Creature","4.49","4.21","4.98","2.16","0.73","0.45454545454545453","22"
"3792","U,B","3","Viconia, Drow Apostate // Clan Crafter","uncommon","Creature","0.35","0.2","0.21","0.04","0.37","0.6666666666666666","22"
"3793","U","3","Alora, Merry Thief // Feywild Visitor","uncommon","Creature","0.35","0.2","0.21","0.1","undefined","0.625","22"
"3794","G,U","3","Volo, Itinerant Scholar // Cloakwood Hermit","mythic","Creature","0.99","0.4","0.71","0.24","undefined","0.125","22"
"3795","W,U","4","The Second Doctor // K-9, Mark I","rare","Creature","0.99","0.4","1.06","0.32","undefined","0.2972972972972974","22"
"3796","G","4","Halana, Kessig Ranger // Kamahl, Heart of Krosa","uncommon","Creature","0.35","0.25","0.35","0.12","0.04","0.1875","22"
"3797","B,G,U","3","Keskit, the Flesh Sculptor // Kydele, Chosen of Kruphix","uncommon","Creature","0.35","0.2","0.21","0.09","0.04","0.47058823529411764","22"
"3798","R","5","Tarox Bladewing","rare","Creature","0.49","0.5","0.53","0.39","0.02","0.42105263157894735","22"
"3799","U,B","6","Nadier, Agent of the Duskenel // Sakashima of a Thousand Faces","uncommon","Creature","0.35","0.25","0.35","0.09","0.04","0.17647058823529413","21"
"3800","G,U","4","Kydele, Chosen of Kruphix","mythic","Creature","2.79","2.02","1.78","2.99","1.16","0.4746835443037974","21"
"3801","W","6","Zhang Fei, Fierce Warrior","rare","Creature","119.99","196.53","121.22","48.18","0.01","0.16","21"
"3802","U,R,W","5","The Tenth Doctor // Romana II","mythic","Creature","0.99","0.49","0.71","3","undefined","0.6666666666666666","21"
"3803","W,U","7","Akroma, Vision of Ixidor // Esior, Wardwing Familiar","mythic","Creature","8.99","8.99","9.26","6.9","3.98","0.2037037037037037","21"
"3804","R","4","Ignacio of Myra's Marvels // Krark, the Thumbless","rare","Creature","0.49","0.25","0.35","0.17","undefined","0","21"
"3805","G,W,U","6","The Sixth Doctor // Tegan Jovanka","rare","Creature","0.49","0.31","0.53","0.26","undefined","0.15","21"
"3806","G,W,U","4","The Fourth Doctor // Jo Grant","mythic","Creature","0.99","0.34","0.71","0.61","undefined","0.6666666666666666","21"
"3807","G,U","2","Wilson, Refined Grizzly // Dungeon Delver","uncommon","Creature","0.35","0.21","0.21","0.1","2.97","0.2698412698412698","21"
"3808","W","4","Lulu, Loyal Hollyphant // Noble Heritage","uncommon","Creature","0.35","0.2","0.21","0.09","undefined","0.4117647058823529","21"
"3809","W,B","3","Viconia, Drow Apostate // Far Traveler","uncommon","Creature","0.35","0.2","0.21","0.04","0.37","0.6666666666666666","21"
"3810","G,W,U","4","Kydele, Chosen of Kruphix // Sidar Kondo of Jamuraa","mythic","Creature","2.79","2.02","1.78","2.99","1.16","0.4746835443037974","21"
"3811","R,G","2","Michelangelo, the Heart // Raphael, the Muscle","mythic","Creature","undefined","45","undefined","undefined","undefined","0","21"
"3812","G","5","Ich-Tekik, Salvage Splicer // Kodama of the East Tree","uncommon","Creature","0.35","0.24","0.35","0.06","0.04","0.10526315789473684","21"
"3813","R,G","5","Skanos Dragonheart // Guild Artisan","uncommon","Creature","0.35","0.2","0.21","0.06","undefined","0.3125","21"
"3814","U,R","4","Amber Gristle O'Maul // Feywild Visitor","uncommon","Creature","0.35","0.2","0.21","0.07","undefined","0.2857142857142857","21"
"3815","G,W","3","Jaheira, Friend of the Forest // Noble Heritage","rare","Creature","4.99","2.73","4.98","4.28","4.22","0.4117647058823528","21"
"3816","G","2","Jermane, Pride of the Circus","rare","Creature","0.49","0.25","0.35","0.17","undefined","0","21"
"3817","B","3","Viconia, Drow Apostate","uncommon","Creature","0.35","0.2","0.21","0.04","0.37","0.6666666666666666","21"
"3818","B,G,U","4","Kydele, Chosen of Kruphix // Silas Renn, Seeker Adept","mythic","Creature","2.79","2.02","1.78","2.99","1.16","0.4746835443037974","21"
"3819","U,B,R","3","Falthis, Shadowcat Familiar // Ludevic, Necro-Alchemist","uncommon","Creature","0.39","0.25","0.35","0.12","0.04","0.2916666666666667","21"
"3820","G,W","2","Keleth, Sunmane Familiar // Slurrk, All-Ingesting","uncommon","Creature","0.35","0.25","0.35","0.08","0.04","0","21"
"3821","U,R","5","Alena, Kessig Trapper // Sakashima of a Thousand Faces","uncommon","Creature","0.49","0.25","0.53","0.15","0.04","0.25","21"
"3822","R,G,W,U","3","The Fourteenth Doctor // Jamie McCrimmon","rare","Creature","129.99","123","128.35","82.3","undefined","0.9333333333333333","21"
"3823","R","3","Gut, True Soul Zealot // Street Urchin","uncommon","Creature","0.35","0.2","0.35","0.11","7.74","0.06666666666666667","21"
"3824","W,U","3","Rasaad yn Bashir // Feywild Visitor","uncommon","Creature","0.35","0.2","0.21","0.06","undefined","0.09523809523809523","21"
"3825","W","5","General Leo Cristophe","rare","Creature","0.49","0.25","0.35","0.2","0.66","0.39814814814814814","21"
"3826","R,W","5","Alena, Kessig Trapper // Ardenn, Intrepid Archaeologist","uncommon","Creature","0.49","0.25","0.53","0.15","0.04","0.25","21"
"3827","U,R","3","Ludevic, Necro-Alchemist","mythic","Creature","2.29","1.5","2.13","2.24","1.97","0.23529411764705882","21"
"3828","B,R","2","Wyll, Blade of Frontiers // Scion of Halaster","rare","Creature","0.59","0.4","0.71","0.29","1.25","0.0975609756097561","21"
"3829","G,U","6","Kodama of the East Tree // Malcolm, Keen-Eyed Navigator","rare","Creature","5.99","3.37","5.7","3.6","10.91","0.9206349206349206","21"
"3830","U,R,W","5","The Twelfth Doctor // Peri Brown","rare","Creature","0.49","0.25","0.53","0.22","undefined","0.4375","21"
"3831","U,R","3","Gut, True Soul Zealot // Feywild Visitor","uncommon","Creature","0.35","0.2","0.35","0.11","7.74","0.06666666666666667","21"
"3832","G,W,U","4","The Fourth Doctor // Tegan Jovanka","mythic","Creature","0.99","0.34","0.71","0.61","undefined","0.6666666666666666","21"
"3833","G","2","Wilson, Refined Grizzly // Hardy Outlander","uncommon","Creature","0.35","0.21","0.21","0.1","2.97","0.2698412698412698","21"
"3834","B,R","5","Karlach, Fury of Avernus // Scion of Halaster","mythic","Creature","16.99","11.23","17.11","10.43","5.97","0.608955223880597","21"
"3835","W,B","2","Keleth, Sunmane Familiar // Tymna the Weaver","uncommon","Creature","0.35","0.25","0.35","0.08","0.04","0","21"
"3836","W,U,B","5","The Seventh Doctor // Vislor Turlough","rare","Creature","0.49","0.25","0.35","0.19","undefined","0.6551724137931034","21"
"3837","G,W,U","4","The Third Doctor // Ian Chesterton","rare","Creature","0.49","0.25","0.35","0.22","undefined","0.3333333333333333","21"
"3838","U,R,W","2","Akiri, Line-Slinger // Ludevic, Necro-Alchemist","rare","Creature","4.99","3.64","4.27","2.7","1.58","0.4090909090909091","21"
"3839","W","4","Rebbec, Architect of Ascension","uncommon","Creature","0.35","0.25","0.35","0.2","0.05","0.5333333333333333","20"
"3840","","2","Bessie, the Doctor's Roadster","rare","Artifact","0.49","0.25","0.53","0.15","undefined","0.2727272727272727","20"
"3841","W,U","3","Ardenn, Intrepid Archaeologist // Malcolm, Keen-Eyed Navigator","uncommon","Creature","2.99","3.1","3.56","3.32","2.69","0.294736842105263","20"
"3842","B","3","Falthis, Shadowcat Familiar // Francisco, Fowl Marauder","uncommon","Creature","0.39","0.25","0.35","0.12","0.04","0.2916666666666667","20"
"3843","G,W","6","Kodama of the East Tree // Prava of the Steel Legion","rare","Creature","5.99","3.37","5.7","3.6","10.91","0.9206349206349206","20"
"3844","R,G","3","Numa, Joraga Chieftain // Tana, the Bloodsower","uncommon","Creature","0.35","0.24","0.21","0.14","0.04","0.6","20"
"3845","B,R","5","Alena, Kessig Trapper // Vial Smasher the Fierce","uncommon","Creature","0.49","0.25","0.53","0.15","0.04","0.25","20"
"3846","W,B,G","5","Ikra Shidiqi, the Usurper // Livio, Oathsworn Sentinel","mythic","Creature","0.99","0.5","1.06","0.36","1.77","0.30357142857142855","20"
"3847","R,W","2","Wyll, Blade of Frontiers // Inspiring Leader","rare","Creature","0.59","0.4","0.71","0.29","1.25","0.0975609756097561","20"
"3848","W,U,B","2","Livio, Oathsworn Sentinel // Silas Renn, Seeker Adept","rare","Creature","0.49","0.25","0.35","0.09","0.02","0.25","20"
