"Rank","Colors","CMC","Name","Rarity","Type","Card Kingdom","TCGPlayer","Face to Face","Cardmarket","Cardhoarder","Salt","Decks"
"4802","R,G","4","Halana, Kessig Ranger // Rograkh, Son of Rohgahh","uncommon","Creature","0.35","0.25","0.35","0.11","0.04","0.19","5"
"4803","R,G","2","Wyll, Blade of Frontiers // Cloakwood Hermit","rare","Creature","0.59","0.4","0.71","0.28","1.32","0.1","5"
"4804","R,W","3","Ardenn, Intrepid Archaeologist // Ignacio of Myra's Marvels","uncommon","Creature","2.99","3.09","3.56","3.27","2.6","0.29","5"
"4805","U","5","The Prima Vista","uncommon","Artifact","0.35","0.17","0.21","0.06","0.03","0.18","5"
"4806","U,R,W","3","The Ninth Doctor // Barbara Wright","rare","Creature","0.49","0.3","0.54","0.25","","0.4","5"
"4807","U,R,W","5","The Tenth Doctor // Peri Brown","mythic","Creature","0.99","0.49","0.71","3.02","","0.67","5"
"4808","G","5","Faceless One // Cloakwood Hermit","special","Creature","0.35","0.2","0.35","0.09","","0.36","5"
"4809","G,W","4","Ellyn Harbreeze, Busybody // Raised by Giants","uncommon","Creature","0.35","0.2","0.21","0.09","0.21","0.27","5"
"4810","W,U,B","6","Glacian, Powerstone Engineer // Tymna the Weaver","uncommon","Creature","0.35","0.2","0.21","0.1","0.04","0.25","5"
"4811","G,U","4","The Third Doctor // Jamie McCrimmon","rare","Creature","0.49","0.25","0.35","0.2","","0.33","5"
"4812","U,B,R","4","Ignacio of Myra's Marvels // Silas Renn, Seeker Adept","rare","Creature","0.49","0.25","0.35","0.17","","0","5"
"4813","U,R","3","Imoen, Mystic Trickster // Tavern Brawler","uncommon","Creature","0.35","0.2","0.21","0.06","0.37","0.11","5"
"4814","G,U","3","The Thirteenth Doctor // K-9, Mark I","mythic","Creature","0.99","0.42","0.71","1.61","","0.42","5"
"4815","W,B","5","Ravos, Soultender // Rebbec, Architect of Ascension","mythic","Creature","12.99","8.99","11.42","5.73","8.98","0.36","5"
"4816","W,U,B","4","Ishai, Ojutai Dragonspeaker // Miara, Thorn of the Glade","mythic","Creature","3.99","5.51","4.28","2.66","0.84","0.59","5"
"4817","R,W","4","Rebbec, Architect of Ascension // Toggo, Goblin Weaponsmith","uncommon","Creature","0.35","0.25","0.35","0.2","0.04","0.53","5"
"4818","R,W","5","Alena, Kessig Trapper // Yoshimaru, Ever Faithful","uncommon","Creature","0.39","0.25","0.54","0.13","0.04","0.25","5"
"4819","B,G","4","Sivriss, Nightmare Speaker // Acolyte of Bahamut","uncommon","Creature","0.35","0.2","0.21","0.09","","0.25","5"
"4820","U,R,W","5","Kraum, Ludevic's Opus // Radiant, Serra Archangel","rare","Creature","7.99","5.77","6.42","2.86","0.4","0.67","5"
"4821","G","3","Jaheira, Friend of the Forest // Acolyte of Bahamut","rare","Creature","4.99","2.95","4.99","4.26","3.85","0.41","5"
"4822","B,R","5","Ganax, Astral Hunter // Agent of the Shadow Thieves","uncommon","Creature","0.99","0.37","1.06","0.48","4.73","0.22","5"
"4823","R","4","Ignacio of Myra's Marvels","rare","Creature","0.49","0.25","0.35","0.17","","0","5"
"4824","U,B","3","Armix, Filigree Thrasher // Eligeth, Crossroads Augur","uncommon","Creature","0.35","0.25","0.35","0.17","0.04","0.23","5"
"4825","G,U","4","The Third Doctor // K-9, Mark I","rare","Creature","0.49","0.25","0.35","0.2","","0.33","5"
"4826","G,U","4","Anara, Wolvid Familiar // Eligeth, Crossroads Augur","uncommon","Creature","1.49","0.5","1.42","0.33","0.04","0.27","5"
"4827","U","3","Alora, Merry Thief // Dungeon Delver","uncommon","Creature","0.35","0.2","0.21","0.1","","0.62","5"
"4828","U,R","3","Jenny Flint","rare","Creature","0.49","0.25","0.35","0.12","","0.44","5"
"4829","B,R","4","Tormod, the Desecrator // Vial Smasher the Fierce","uncommon","Creature","1.79","1.01","2.14","0.75","0.52","0.09","5"
"4830","R,G","3","Erinis, Gloom Stalker // Dragon Cultist","uncommon","Creature","0.35","0.2","0.21","0.12","0.78","0.03","5"
"4831","B,G","4","Halana, Kessig Ranger // Miara, Thorn of the Glade","uncommon","Creature","0.35","0.25","0.35","0.11","0.04","0.19","5"
"4832","G,W","7","Akroma, Vision of Ixidor // Slurrk, All-Ingesting","mythic","Creature","9.49","9.0","9.28","6.9","3.98","0.2","5"
"4833","G,W","5","Abdel Adrian, Gorion's Ward // Raised by Giants","uncommon","Creature","0.35","0.2","0.35","0.18","","0.26","5"
"4834","W,U","8","Brinelin, the Moon Kraken // Yoshimaru, Ever Faithful","uncommon","Creature","0.35","0.24","0.35","0.12","0.04","0.3","5"
"4835","B,G","5","Joel, Resolute Survivor","mythic","Creature","","","","","","0","5"
"4836","G,U","3","Ghost of Ramirez DePietro // Kydele, Chosen of Kruphix","uncommon","Creature","0.35","0.2","0.21","0.1","0.04","0.07","5"
"4837","U,B","4","Sarevok, Deathbringer // Feywild Visitor","uncommon","Creature","0.35","0.2","0.21","0.09","","0.1","5"
"4838","G,U","4","Halsin, Emerald Archdruid // Candlekeep Sage","uncommon","Creature","0.35","0.2","0.21","0.11","0.21","0.07","5"
"4839","W,U","5","Abdel Adrian, Gorion's Ward // Clan Crafter","uncommon","Creature","0.35","0.2","0.35","0.18","","0.26","5"
"4840","W,B","3","Prava of the Steel Legion // Sengir, the Dark Baron","uncommon","Creature","0.49","0.33","0.54","0.16","0.15","0.14","5"
"4841","W,U","4","Ishai, Ojutai Dragonspeaker // Rebbec, Architect of Ascension","mythic","Creature","3.99","5.51","4.28","2.66","0.84","0.59","5"
"4842","U","4","Vhal, Candlekeep Researcher // Shameless Charlatan","uncommon","Creature","0.35","0.2","0.21","0.04","","0.35","5"
"4843","G","4","Halana, Kessig Ranger // Ich-Tekik, Salvage Splicer","uncommon","Creature","0.35","0.25","0.35","0.11","0.04","0.19","5"
"4844","W,U","7","Akroma, Vision of Ixidor // Eligeth, Crossroads Augur","mythic","Creature","9.49","9.0","9.28","6.9","3.98","0.2","5"
"4845","W,U","4","Vhal, Candlekeep Researcher // Inspiring Leader","uncommon","Creature","0.35","0.2","0.21","0.04","","0.35","5"
"4846","B","4","Sarevok, Deathbringer // Scion of Halaster","uncommon","Creature","0.35","0.2","0.21","0.09","","0.1","5"
"4847","U","3","Alora, Merry Thief // Sword Coast Sailor","uncommon","Creature","0.35","0.2","0.21","0.1","","0.62","5"
"4848","G,W","3","Rasaad yn Bashir // Acolyte of Bahamut","uncommon","Creature","0.35","0.2","0.21","0.04","","0.1","5"
"4849","W,B","7","Akroma, Vision of Ixidor // Tormod, the Desecrator","mythic","Creature","9.49","9.0","9.28","6.9","3.98","0.2","5"
"4850","U,B","3","Alora, Merry Thief // Agent of the Iron Throne","uncommon","Creature","0.35","0.2","0.21","0.1","","0.62","5"
"4851","B,G","3","Erinis, Gloom Stalker // Haunted One","uncommon","Creature","0.35","0.2","0.21","0.12","0.78","0.03","5"
"4852","R,G","5","Baeloth Barrityl, Entertainer // Acolyte of Bahamut","mythic","Creature","12.99","10.58","13.56","10.72","","0.48","5"
"4853","U,R,W","3","The Eleventh Doctor // Yasmin Khan","rare","Creature","0.49","0.26","0.54","0.22","","0.58","5"
"4854","G,W","4","Halana, Kessig Ranger // Radiant, Serra Archangel","uncommon","Creature","0.35","0.25","0.35","0.11","0.04","0.19","5"
"4855","R,W","4","Bruse Tarl, Boorish Herder // Livio, Oathsworn Sentinel","mythic","Creature","4.49","4.23","4.28","2.11","0.65","0.45","5"
"4856","U,B","8","Brinelin, the Moon Kraken // Falthis, Shadowcat Familiar","uncommon","Creature","0.35","0.24","0.35","0.12","0.04","0.3","5"
"4857","U","3","The Destined Thief","rare","Creature","","59.99","","","","0","5"
"4858","R,G","3","Erinis, Gloom Stalker // Popular Entertainer","uncommon","Creature","0.35","0.2","0.21","0.12","0.78","0.03","5"
"4859","R,G","5","The Fugitive Doctor // Bill Potts","rare","Creature","0.49","0.25","0.35","0.12","","0.5","5"
"4860","B,G","4","Durnan of the Yawning Portal // Scion of Halaster","mythic","Creature","0.99","0.5","1.06","0.54","0.06","0.55","5"
"4861","W,U","4","The Fifth Doctor // Sarah Jane Smith","rare","Creature","0.49","0.25","0.35","0.21","","0.33","5"
"4862","R,W","3","Jeska, Thrice Reborn // Keleth, Sunmane Familiar","mythic","Planeswalker","5.99","5.81","5.71","6.05","4.05","0.38","5"
"4863","R,W","4","Bruse Tarl, Boorish Herder // Prava of the Steel Legion","mythic","Creature","4.49","4.23","4.28","2.11","0.65","0.45","5"
"4864","U","5","Donnie & April, Adorkable Duo","rare","Creature","","25.0","","","","0","5"
"4865","R,W","3","Ardenn, Intrepid Archaeologist // Krark, the Thumbless","uncommon","Creature","2.99","3.09","3.56","3.27","2.6","0.29","5"
"4866","U,R","4","The Fifteenth Doctor // Nardole, Resourceful Cyborg","rare","Creature","42.99","34.88","46.41","50.14","","0.29","5"
"4867","B,G","3","Gilanra, Caller of Wirewood // Reyhan, Last of the Abzan","uncommon","Creature","0.35","0.27","0.35","0.15","0.05","0.53","5"
"4868","B","3","Viconia, Drow Apostate // Faceless One","uncommon","Creature","0.35","0.2","0.21","0.07","0.37","0.67","5"
"4869","R","4","Yasmin Khan","rare","Creature","0.49","0.25","0.35","0.22","","0.76","5"
"4870","R","2","Wyll, Blade of Frontiers // Popular Entertainer","rare","Creature","0.59","0.4","0.71","0.28","1.32","0.1","5"
"4871","W","5","Aang, Air Nomad","rare","Creature","0.99","29.48","","","","0","5"
"4872","R,W","5","Alharu, Solemn Ritualist // Rograkh, Son of Rohgahh","uncommon","Creature","0.35","0.2","0.21","0.05","0.04","0.5","5"
"4873","B,G","4","Anara, Wolvid Familiar // Armix, Filigree Thrasher","uncommon","Creature","1.49","0.5","1.42","0.33","0.04","0.27","5"
"4874","R","5","Faceless One // Dragon Cultist","special","Creature","0.35","0.2","0.35","0.09","","0.36","5"
"4875","U,B","6","Eligeth, Crossroads Augur // Tormod, the Desecrator","rare","Creature","0.49","0.34","0.35","0.13","0.02","0.46","5"
"4876","B,G","3","Falthis, Shadowcat Familiar // Kodama of the East Tree","uncommon","Creature","0.49","0.25","0.35","0.18","0.05","0.29","5"
"4877","W,B,G","5","Alharu, Solemn Ritualist // Ikra Shidiqi, the Usurper","uncommon","Creature","0.35","0.2","0.21","0.05","0.04","0.5","5"
"4878","G,W","5","Skanos Dragonheart // Noble Heritage","uncommon","Creature","0.35","0.2","0.21","0.06","","0.31","5"
"4879","R,G,W","5","Alharu, Solemn Ritualist // Tana, the Bloodsower","uncommon","Creature","0.35","0.2","0.21","0.05","0.04","0.5","5"
"4880","G,W","4","Ellyn Harbreeze, Busybody // Acolyte of Bahamut","uncommon","Creature","0.35","0.2","0.21","0.09","0.21","0.27","5"
"4881","G,U","4","Durnan of the Yawning Portal // Feywild Visitor","mythic","Creature","0.99","0.5","1.06","0.54","0.06","0.55","5"
"4882","U,B,R","4","Siani, Eye of the Storm // Vial Smasher the Fierce","uncommon","Creature","0.35","0.22","0.35","0.08","0.04","0.0","5"
"4883","G,W","5","Abdel Adrian, Gorion's Ward // Hardy Outlander","uncommon","Creature","0.35","0.2","0.35","0.18","","0.26","5"
"4884","G,U,R","3","The Thirteenth Doctor // Dan Lewis","mythic","Creature","0.99","0.42","0.71","1.61","","0.42","5"
"4885","W,B","2","Livio, Oathsworn Sentinel // Sengir, the Dark Baron","rare","Creature","0.49","0.25","0.35","0.09","0.02","0.25","5"
"4886","W,B","4","Sarevok, Deathbringer // Flaming Fist","uncommon","Creature","0.35","0.2","0.21","0.09","","0.1","5"
"4887","B,G","4","Hardy of Myra's Marvels // Reyhan, Last of the Abzan","rare","Creature","0.49","0.25","0.35","0.15","","0","5"
"4888","R,W","4","Breeches, Brazen Plunderer // Yoshimaru, Ever Faithful","uncommon","Creature","0.35","0.2","0.35","0.14","0.04","0.23","5"
"4889","U,R","7","Dargo, the Shipwrecker // Esior, Wardwing Familiar","uncommon","Creature","0.35","0.25","0.21","0.22","0.04","0.32","5"
"4890","R,G","6","Slurrk, All-Ingesting // Toggo, Goblin Weaponsmith","uncommon","Creature","0.35","0.24","0.21","0.08","0.04","0.41","5"
"4891","R,W","2","Akiri, Line-Slinger // Keleth, Sunmane Familiar","rare","Creature","4.99","3.74","4.28","2.7","1.58","0.41","5"
"4892","B,R","3","Safana, Calimport Cutthroat // Passionate Archaeologist","uncommon","Creature","0.35","0.2","0.21","0.1","0.32","0.3","5"
"4893","G,W","5","Skanos Dragonheart // Inspiring Leader","uncommon","Creature","0.35","0.2","0.21","0.06","","0.31","5"
"4894","R,G,W","4","Katerina of Myra's Marvels // Tana, the Bloodsower","rare","Creature","0.49","0.25","0.35","0.19","","0","5"
"4895","G,U,R","4","The Third Doctor // Bill Potts","rare","Creature","0.49","0.25","0.35","0.2","","0.33","5"
"4896","B,R","3","Armix, Filigree Thrasher // Vial Smasher the Fierce","uncommon","Creature","0.35","0.25","0.35","0.17","0.04","0.23","5"
"4897","W","2","Keleth, Sunmane Familiar","uncommon","Creature","0.35","0.25","0.35","0.08","0.04","0.0","5"
"4898","R,W","2","Wyll, Blade of Frontiers // Veteran Soldier","rare","Creature","0.59","0.4","0.71","0.28","1.32","0.1","5"
"4899","R,W,B","2","Kediss, Emberclaw Familiar // Ravos, Soultender","uncommon","Creature","7.49","5.35","7.13","1.79","1.9","0.51","5"
"4900","W,U","3","The First Doctor // Ian Chesterton","rare","Creature","0.49","0.25","0.35","0.21","","0.25","5"
"4901","R","4","Breeches, Brazen Plunderer","uncommon","Creature","0.35","0.2","0.35","0.14","0.04","0.23","5"
"4902","U,B","4","Sarevok, Deathbringer // Candlekeep Sage","uncommon","Creature","0.35","0.2","0.21","0.09","","0.1","5"
"4903","R,W","4","Amber Gristle O'Maul // Inspiring Leader","uncommon","Creature","0.35","0.2","0.21","0.1","","0.29","5"
"4904","R,G","3","Jaheira, Friend of the Forest // Popular Entertainer","rare","Creature","4.99","2.95","4.99","4.26","3.85","0.41","5"
"4905","G,W","4","Anara, Wolvid Familiar // Radiant, Serra Archangel","uncommon","Creature","1.49","0.5","1.42","0.33","0.04","0.27","5"
"4906","G,U","4","The Third Doctor // Ace, Fearless Rebel","rare","Creature","0.49","0.25","0.35","0.2","","0.33","5"
"4907","W,U","6","Eligeth, Crossroads Augur // Rebbec, Architect of Ascension","rare","Creature","0.49","0.34","0.35","0.13","0.02","0.46","5"
"4908","B,G","3","Gilanra, Caller of Wirewood // Keskit, the Flesh Sculptor","uncommon","Creature","0.35","0.27","0.35","0.15","0.05","0.53","5"
"4909","B","6","Nadier, Agent of the Duskenel // Sengir, the Dark Baron","uncommon","Creature","0.35","0.25","0.35","0.17","0.04","0.18","5"
"4910","U","5","Faceless One // Dungeon Delver","special","Creature","0.35","0.2","0.35","0.09","","0.36","5"
"4911","U","3","Imoen, Mystic Trickster // Candlekeep Sage","uncommon","Creature","0.35","0.2","0.21","0.06","0.37","0.11","5"
"4912","U","3","Imoen, Mystic Trickster","uncommon","Creature","0.35","0.2","0.21","0.06","0.37","0.11","5"
"4913","R,G","4","Amber Gristle O'Maul // Master Chef","uncommon","Creature","0.35","0.2","0.21","0.1","","0.29","5"
"4914","G","3","Jaheira, Friend of the Forest // Faceless One","rare","Creature","4.99","2.95","4.99","4.26","3.85","0.41","5"
"4915","G,U","4","Anara, Wolvid Familiar // Kydele, Chosen of Kruphix","uncommon","Creature","1.49","0.5","1.42","0.33","0.04","0.27","5"
"4916","R,G","5","Ich-Tekik, Salvage Splicer // Kediss, Emberclaw Familiar","uncommon","Creature","0.35","0.24","0.35","0.13","0.04","0.11","5"
"4917","U,B","6","Sengir, the Dark Baron // Siani, Eye of the Storm","rare","Creature","0.49","0.37","0.35","0.12","0.26","0.25","5"
"4918","U,R","4","Ignacio of Myra's Marvels // Sakashima of a Thousand Faces","rare","Creature","0.49","0.25","0.35","0.17","","0","5"
"4919","G,W","5","Alharu, Solemn Ritualist // Ich-Tekik, Salvage Splicer","uncommon","Creature","0.35","0.2","0.21","0.05","0.04","0.5","5"
"4920","G,U","4","Halana, Kessig Ranger // Thrasios, Triton Hero","uncommon","Creature","0.35","0.25","0.35","0.11","0.04","0.19","5"
"4921","G,U","8","Kamahl, Heart of Krosa // Siani, Eye of the Storm","mythic","Creature","5.49","3.44","4.99","3.88","6.33","0.35","5"
"4922","U,R","6","Glacian, Powerstone Engineer // Rograkh, Son of Rohgahh","uncommon","Creature","0.35","0.2","0.21","0.1","0.04","0.25","5"
"4923","R","3","Gut, True Soul Zealot // Faceless One","uncommon","Creature","0.35","0.2","0.35","0.13","7.72","0.07","5"
"4924","W","4","Lulu, Loyal Hollyphant // Faceless One","uncommon","Creature","0.35","0.2","0.21","0.07","","0.41","5"
"4925","U,R","6","Eligeth, Crossroads Augur // Jeska, Thrice Reborn","rare","Creature","0.49","0.34","0.35","0.13","0.02","0.46","5"
"4926","G,W","8","Kamahl, Heart of Krosa // Katerina of Myra's Marvels","mythic","Creature","5.49","3.44","4.99","3.88","6.33","0.35","5"
"4927","W,U,B","4","Ishai, Ojutai Dragonspeaker // Keskit, the Flesh Sculptor","mythic","Creature","3.99","5.51","4.28","2.66","0.84","0.59","5"
"4928","W,U","4","The Second Doctor // Barbara Wright","rare","Creature","0.99","0.41","1.06","0.32","","0.3","5"
"4929","W,U","3","Angelic Harold","uncommon","Creature","0.35","0.17","0.21","0.05","","0","5"
"4930","B","5","Faceless One // Haunted One","special","Creature","0.35","0.2","0.35","0.09","","0.36","5"
"4931","U,R","8","Brinelin, the Moon Kraken // Krark, the Thumbless","uncommon","Creature","0.35","0.24","0.35","0.12","0.04","0.3","5"
"4932","U,R","4","Fluros of Myra's Marvels // Ignacio of Myra's Marvels","rare","Creature","0.49","0.25","0.35","0.13","","0","5"
"4933","R,G","5","Alena, Kessig Trapper // Ich-Tekik, Salvage Splicer","uncommon","Creature","0.39","0.25","0.54","0.13","0.04","0.25","5"
"4934","W,U","4","Renari, Merchant of Marvels // Inspiring Leader","uncommon","Creature","0.35","0.2","0.21","0.07","","0.5","4"
"4935","W,B","3","Viconia, Drow Apostate // Veteran Soldier","uncommon","Creature","0.35","0.2","0.21","0.07","0.37","0.67","4"
"4936","U,B","3","Safana, Calimport Cutthroat // Feywild Visitor","uncommon","Creature","0.35","0.2","0.21","0.1","0.32","0.3","4"
"4937","U,R","2","Esior, Wardwing Familiar // Ignacio of Myra's Marvels","uncommon","Creature","1.29","0.6","1.06","0.34","0.04","0.35","4"
"4938","R","7","Dargo, the Shipwrecker // Ignacio of Myra's Marvels","uncommon","Creature","0.35","0.25","0.21","0.22","0.04","0.32","4"
"4939","W,B","2","Keleth, Sunmane Familiar // Miara, Thorn of the Glade","uncommon","Creature","0.35","0.25","0.35","0.08","0.04","0.0","4"
"4940","G,W","3","Lae'zel, Vlaakith's Champion // Cloakwood Hermit","rare","Creature","3.99","1.42","3.56","1.8","","0.27","4"
"4941","G,W","3","Lae'zel, Vlaakith's Champion // Hardy Outlander","rare","Creature","3.99","1.42","3.56","1.8","","0.27","4"
"4942","W","7","Radiant, Serra Archangel // Rebbec, Architect of Ascension","uncommon","Creature","0.35","0.25","0.35","0.06","0.04","0.31","4"
"4943","R,G,W","4","The War Doctor // Leela, Sevateem Warrior","rare","Creature","0.49","0.29","0.54","0.26","","0.36","4"
"4944","G,W","4","Rebbec, Architect of Ascension // Slurrk, All-Ingesting","uncommon","Creature","0.35","0.25","0.35","0.2","0.04","0.53","4"
"4945","B,G,U","8","Brinelin, the Moon Kraken // Reyhan, Last of the Abzan","uncommon","Creature","0.35","0.24","0.35","0.12","0.04","0.3","4"
"4946","R,G","4","Halana, Kessig Ranger // Jeska, Thrice Reborn","uncommon","Creature","0.35","0.25","0.35","0.11","0.04","0.19","4"
"4947","W,B","2","Miara, Thorn of the Glade // Ravos, Soultender","uncommon","Creature","0.35","0.25","0.35","0.14","0.04","0.0","4"
"4948","W","4","Ellyn Harbreeze, Busybody // Veteran Soldier","uncommon","Creature","0.35","0.2","0.21","0.09","0.21","0.27","4"
"4949","U","8","Brinelin, the Moon Kraken // Ghost of Ramirez DePietro","uncommon","Creature","0.35","0.24","0.35","0.12","0.04","0.3","4"
"4950","R","6","Raphael, Tag Team Tough","mythic","Creature","","45.0","","","","0","4"
"4951","W,U","4","Rebbec, Architect of Ascension // Siani, Eye of the Storm","uncommon","Creature","0.35","0.25","0.35","0.2","0.04","0.53","4"
"4952","B","3","Falthis, Shadowcat Familiar","uncommon","Creature","0.49","0.25","0.35","0.18","0.05","0.29","4"
"4953","U,R","4","Vhal, Candlekeep Researcher // Guild Artisan","uncommon","Creature","0.35","0.2","0.21","0.04","","0.35","4"
"4954","B","3","Falthis, Shadowcat Familiar // Miara, Thorn of the Glade","uncommon","Creature","0.49","0.25","0.35","0.18","0.05","0.29","4"
"4955","W,U","5","The Seventh Doctor // Adric, Mathematical Genius","rare","Creature","0.49","0.25","0.35","0.27","","0.66","4"
"4956","B,G","3","Falthis, Shadowcat Familiar // Reyhan, Last of the Abzan","uncommon","Creature","0.49","0.25","0.35","0.18","0.05","0.29","4"
"4957","W,U","4","The Second Doctor // Nyssa of Traken","rare","Creature","0.99","0.41","1.06","0.32","","0.3","4"
"4958","U","3","Ghost of Ramirez DePietro // Sakashima of a Thousand Faces","uncommon","Creature","0.35","0.2","0.21","0.1","0.04","0.07","4"
"4959","G,W,U","4","Siani, Eye of the Storm // Sidar Kondo of Jamuraa","uncommon","Creature","0.35","0.22","0.35","0.08","0.04","0.0","4"
"4960","R,W","2","Akiri, Line-Slinger // Krark, the Thumbless","rare","Creature","4.99","3.74","4.28","2.7","1.58","0.41","4"
"4961","W,U","3","The Eleventh Doctor // Sarah Jane Smith","rare","Creature","0.49","0.26","0.54","0.22","","0.58","4"
"4962","G,W","3","Jaheira, Friend of the Forest // Flaming Fist","rare","Creature","4.99","2.95","4.99","4.26","3.85","0.41","4"
"4963","B,R","5","Alena, Kessig Trapper // Keskit, the Flesh Sculptor","uncommon","Creature","0.39","0.25","0.54","0.13","0.04","0.25","4"
"4964","B,R","4","Sarevok, Deathbringer // Passionate Archaeologist","uncommon","Creature","0.35","0.2","0.21","0.09","","0.1","4"
"4965","R,W","3","Ardenn, Intrepid Archaeologist // Breeches, Brazen Plunderer","uncommon","Creature","2.99","3.09","3.56","3.27","2.6","0.29","4"
"4966","R","2","Wyll, Blade of Frontiers // Faceless One","rare","Creature","0.59","0.4","0.71","0.28","1.32","0.1","4"
"4967","B,R","2","Krark, the Thumbless // Nadier, Agent of the Duskenel","rare","Creature","2.29","1.06","7.85","1.14","10.32","0.71","4"
"4968","R","5","Zhao, the Seething Flame","uncommon","Creature","0.35","5.95","","","","0","4"
"4969","U,R,W","4","The Second Doctor // Amy Pond","rare","Creature","0.99","0.41","1.06","0.32","","0.3","4"
"4970","U,B","4","Sarevok, Deathbringer // Shameless Charlatan","uncommon","Creature","0.35","0.2","0.21","0.09","","0.1","4"
"4971","B","4","Grendel, Spawn of Knull","uncommon","Creature","0.49","0.63","0.35","0.4","","0.4","4"
"4972","R,G","3","Jeska, Thrice Reborn // Numa, Joraga Chieftain","mythic","Planeswalker","5.99","5.81","5.71","6.05","4.05","0.38","4"
"4973","B,R","4","Ignacio of Myra's Marvels // Vial Smasher the Fierce","rare","Creature","0.49","0.25","0.35","0.17","","0","4"
"4974","B","3","Safana, Calimport Cutthroat // Haunted One","uncommon","Creature","0.35","0.2","0.21","0.1","0.32","0.3","4"
"4975","U,B","6","Eligeth, Crossroads Augur // Sengir, the Dark Baron","rare","Creature","0.49","0.34","0.35","0.13","0.02","0.46","4"
"4976","U,R","5","Alena, Kessig Trapper // Siani, Eye of the Storm","uncommon","Creature","0.39","0.25","0.54","0.13","0.04","0.25","4"
"4977","B,R","3","Armix, Filigree Thrasher // Breeches, Brazen Plunderer","uncommon","Creature","0.35","0.25","0.35","0.17","0.04","0.23","4"
"4978","G","5","Ich-Tekik, Salvage Splicer // The Prismatic Piper","uncommon","Creature","0.35","0.24","0.35","0.13","0.04","0.11","4"
"4979","W","4","Rebbec, Architect of Ascension // The Prismatic Piper","uncommon","Creature","0.35","0.25","0.35","0.2","0.04","0.53","4"
"4980","W,U","4","The Second Doctor // Nardole, Resourceful Cyborg","rare","Creature","0.99","0.41","1.06","0.32","","0.3","4"
"4981","R,W,B","4","Bruse Tarl, Boorish Herder // Nadier, Agent of the Duskenel","mythic","Creature","4.49","4.23","4.28","2.11","0.65","0.45","4"
"4982","W","4","Aang, the Last Airbender","uncommon","Creature","0.49","2.94","","","","0","4"
"4983","U,B","3","Falthis, Shadowcat Familiar // Silas Renn, Seeker Adept","uncommon","Creature","0.49","0.25","0.35","0.18","0.05","0.29","4"
"4984","G","2","Wilson, Refined Grizzly // Faceless One","uncommon","Creature","0.35","0.21","0.21","0.13","3.13","0.27","4"
"4985","W,B","2","Livio, Oathsworn Sentinel // Tymna the Weaver","rare","Creature","0.49","0.25","0.35","0.09","0.02","0.25","4"
"4986","G,U","3","Numa, Joraga Chieftain // Thrasios, Triton Hero","uncommon","Creature","0.35","0.25","0.21","0.14","0.04","0.6","4"
"4987","W,U","2","Livio, Oathsworn Sentinel // Malcolm, Keen-Eyed Navigator","rare","Creature","0.49","0.25","0.35","0.09","0.02","0.25","4"
"4988","U,R","5","The Tenth Doctor // Yasmin Khan","mythic","Creature","0.99","0.49","0.71","3.02","","0.67","4"
"4989","W,U,B","4","Katerina of Myra's Marvels // Silas Renn, Seeker Adept","rare","Creature","0.49","0.25","0.35","0.19","","0","4"
"4990","R","5","Faceless One // Guild Artisan","special","Creature","0.35","0.2","0.35","0.09","","0.36","4"
"4991","R,G","4","Amber Gristle O'Maul // Acolyte of Bahamut","uncommon","Creature","0.35","0.2","0.21","0.1","","0.29","4"
"4992","G,U","4","Halana, Kessig Ranger // Kydele, Chosen of Kruphix","uncommon","Creature","0.35","0.25","0.35","0.11","0.04","0.19","4"
"4993","G,U","4","The Fourth Doctor // Nardole, Resourceful Cyborg","mythic","Creature","0.99","0.35","0.71","0.6","","0.67","4"
"4994","W","7","Radiant, Serra Archangel // Yoshimaru, Ever Faithful","uncommon","Creature","0.35","0.25","0.35","0.06","0.04","0.31","4"
"4995","U","3","Imoen, Mystic Trickster // Shameless Charlatan","uncommon","Creature","0.35","0.2","0.21","0.06","0.37","0.11","4"
"4996","R","2","Casey Jones, Jury-Rig Justiciar","uncommon","Creature","","4.0","","","","0","4"
"4997","G","4","Gorm the Great","rare","Creature","0.49","0.5","0.35","0.36","0.25","0.0","4"
"4998","B,G","2","Francisco, Fowl Marauder // Ikra Shidiqi, the Usurper","rare","Creature","0.49","0.25","0.35","0.27","2.27","0.07","4"
"4999","R,W","5","Alena, Kessig Trapper // Alharu, Solemn Ritualist","uncommon","Creature","0.39","0.25","0.54","0.13","0.04","0.25","4"
"5000","R,W","3","Livaan, Cultist of Tiamat // Far Traveler","uncommon","Creature","0.35","0.2","0.21","0.06","0.44","0.36","4"
"5001","B,G","2","Miara, Thorn of the Glade // Reyhan, Last of the Abzan","uncommon","Creature","0.35","0.25","0.35","0.14","0.04","0.0","4"
"5002","B,R","3","Jeska, Thrice Reborn // Miara, Thorn of the Glade","mythic","Planeswalker","5.99","5.81","5.71","6.05","4.05","0.38","4"
"5003","U,R","6","Eligeth, Crossroads Augur // Kediss, Emberclaw Familiar","rare","Creature","0.49","0.34","0.35","0.13","0.02","0.46","4"
"5004","G","4","Durnan of the Yawning Portal // Hardy Outlander","mythic","Creature","0.99","0.5","1.06","0.54","0.06","0.55","4"
"5005","R,W","4","Katerina of Myra's Marvels // Krark, the Thumbless","rare","Creature","0.49","0.25","0.35","0.19","","0","4"
