"Rank","Colors","CMC","Name","Rarity","Type","Card Kingdom","TCGPlayer","Face to Face","Cardmarket","Cardhoarder","Salt","Decks"
"3154","G,W","6","Slurrk, All-Ingesting // Yoshimaru, Ever Faithful","uncommon","Creature","0.35","0.24","0.21","0.07","0.04","0.41","1"
"3155","U","7","Alhammarret, High Arbiter","rare","Creature","0.49","0.34","0.35","0.1","0.02","0.57","1"
"3156","W,B,G","7","Akroma, Vision of Ixidor // Reyhan, Last of the Abzan","mythic","Creature","9.49","9.0","9.3","6.9","3.98","0.2","1"
"3157","U,B","4","Vhal, Candlekeep Researcher // Scion of Halaster","uncommon","Creature","0.35","0.19","0.21","0.04","","0.35","1"
"3158","R,W,B","5","Alharu, Solemn Ritualist // Vial Smasher the Fierce","uncommon","Creature","0.35","0.2","0.21","0.05","0.04","0.5","1"
"3159","B,R","3","Jeska, Thrice Reborn // Sengir, the Dark Baron","mythic","Planeswalker","5.99","5.88","5.72","6.1","4.05","0.38","1"
"3160","G","4","Anara, Wolvid Familiar // Kodama of the East Tree","uncommon","Creature","1.49","0.5","1.42","0.34","0.04","0.27","1"
"3161","R,W","4","Bruse Tarl, Boorish Herder // Krark, the Thumbless","mythic","Creature","4.49","4.23","4.29","2.13","0.65","0.45","1"
"3162","U","5","The Prima Vista","uncommon","Artifact","0.35","0.17","0.21","0.05","0.03","0.18","1"
"3163","B,G","5","Spinnerette, Arachnobat","uncommon","Creature","0.35","0.2","0.21","0.09","","0.33","1"
"3164","R,W","7","Akroma, Vision of Ixidor // Dargo, the Shipwrecker","mythic","Creature","9.49","9.0","9.3","6.9","3.98","0.2","1"
"3165","R","2","Wyll, Blade of Frontiers // Guild Artisan","rare","Creature","0.59","0.4","0.71","0.29","1.32","0.1","1"
"3166","R,W,B","4","Bruse Tarl, Boorish Herder // Falthis, Shadowcat Familiar","mythic","Creature","4.49","4.23","4.29","2.13","0.65","0.45","1"
"3167","W","5","Solaflora, Intergalactic Icon","rare","Creature","0.49","0.25","0.35","0.14","","0","1"
"3168","W,B","2","Keleth, Sunmane Familiar // Tymna the Weaver","uncommon","Creature","0.35","0.25","0.35","0.07","0.04","0.0","1"
"3169","R,W","3","Lae'zel, Vlaakith's Champion // Street Urchin","rare","Creature","3.99","1.42","3.57","1.8","","0.27","1"
"3170","G","5","Ich-Tekik, Salvage Splicer // Kodama of the East Tree","uncommon","Creature","0.35","0.24","0.35","0.13","0.04","0.11","1"
"3171","R","4","Amber Gristle O'Maul // Dragon Cultist","uncommon","Creature","0.35","0.2","0.21","0.1","","0.29","1"
"3172","G,W","5","Skanos Dragonheart // Noble Heritage","uncommon","Creature","0.35","0.2","0.21","0.06","","0.31","1"
"3173","W,B","3","Rasaad yn Bashir // Scion of Halaster","uncommon","Creature","0.35","0.2","0.21","0.02","","0.1","1"
"3174","R","3","Gadrak, the Crown-Scourge","rare","Creature","0.49","0.3","0.35","0.27","0.02","0.31","1"
"3175","G,U,R","6","The Sixth Doctor // Dan Lewis","rare","Creature","0.49","0.33","0.54","0.25","","0.15","1"
"3176","G,U","4","The Third Doctor // Clara Oswald","rare","Creature","0.49","0.25","0.35","0.22","","0.33","1"
"3177","B,G,U","4","Halana, Kessig Ranger // Silas Renn, Seeker Adept","uncommon","Creature","0.35","0.25","0.35","0.13","0.04","0.19","1"
"3178","G,W","5","Alharu, Solemn Ritualist // Slurrk, All-Ingesting","uncommon","Creature","0.35","0.2","0.21","0.05","0.04","0.5","1"
"3179","U,R,W","7","Dargo, the Shipwrecker // Ishai, Ojutai Dragonspeaker","uncommon","Creature","0.35","0.25","0.21","0.2","0.04","0.32","1"
"3180","G,W,U","5","The Seventh Doctor // Graham O'Brien","rare","Creature","0.49","0.25","0.35","0.27","","0.66","1"
"3181","R,G,W","4","Bruse Tarl, Boorish Herder // Gilanra, Caller of Wirewood","mythic","Creature","4.49","4.23","4.29","2.13","0.65","0.45","1"
"3182","R,G,W,U","3","The Fourteenth Doctor // Jo Grant","rare","Creature","139.99","119.99","128.8","82.3","","0.93","1"
"3183","R","1","Spinneret and Spiderling","rare","Creature","0.49","0.3","0.54","0.19","0.01","0.41","1"
"3184","R","5","Baeloth Barrityl, Entertainer // Guild Artisan","mythic","Creature","12.99","10.58","13.59","10.72","","0.48","1"
"3185","B,R,G","3","Reyhan, Last of the Abzan // Toggo, Goblin Weaponsmith","rare","Creature","14.99","11.98","10.73","4.89","13.24","0.61","1"
"3186","R,W,B","2","Livio, Oathsworn Sentinel // Vial Smasher the Fierce","rare","Creature","0.49","0.25","0.35","0.09","0.02","0.25","1"
"3187","R","6","Patron of the Akki","rare","Creature","0.49","0.49","0.35","0.25","0.02","0.22","1"
"3188","R","4","Pia and Kiran Nalaar","rare","Creature","0.49","0.24","0.35","0.15","0.02","0.42","1"
"3189","U,R","5","Ganax, Astral Hunter // Candlekeep Sage","uncommon","Creature","0.99","0.37","1.07","0.49","4.73","0.22","1"
"3190","G","5","Faceless One // Master Chef","special","Creature","0.35","0.2","0.35","0.09","","0.36","1"
"3191","R,W","5","Ganax, Astral Hunter // Noble Heritage","uncommon","Creature","0.99","0.37","1.07","0.49","4.73","0.22","1"
"3192","W","5","Master Piandao","uncommon","Creature","0.35","2.94","","","","0","1"
"3193","U,B","6","Eligeth, Crossroads Augur // Sengir, the Dark Baron","rare","Creature","0.49","0.34","0.35","0.13","0.02","0.46","1"
"3194","W","5","G'raha Tia","uncommon","Creature","0.35","0.15","0.21","0.05","0.03","0.14","1"
"3195","G,U","3","Alora, Merry Thief // Hardy Outlander","uncommon","Creature","0.35","0.2","0.21","0.1","","0.62","1"
"3196","U,B","3","Alora, Merry Thief // Scion of Halaster","uncommon","Creature","0.35","0.2","0.21","0.1","","0.62","1"
"3197","U,R","2","Denethor, Stone Seer","rare","Creature","0.49","0.25","0.35","0.26","0.11","0.06","1"
"3198","G,W,U","4","Ishai, Ojutai Dragonspeaker // Kamahl, Heart of Krosa","mythic","Creature","3.99","5.51","4.29","2.56","0.84","0.59","1"
"3199","G,U","3","Jaheira, Friend of the Forest // Dungeon Delver","rare","Creature","4.99","3.0","5.0","4.26","3.85","0.41","1"
"3200","G,U","6","Kodama of the East Tree // Malcolm, Keen-Eyed Navigator","rare","Creature","5.49","3.09","5.72","3.6","10.91","0.92","1"
"3201","R,W","7","Akroma, Vision of Ixidor // Kediss, Emberclaw Familiar","mythic","Creature","9.49","9.0","9.3","6.9","3.98","0.2","1"
"3202","U,R","3","The Ninth Doctor // K-9, Mark I","rare","Creature","0.49","0.3","0.54","0.25","","0.4","1"
"3203","G,W,U","4","The Third Doctor // Tegan Jovanka","rare","Creature","0.49","0.25","0.35","0.22","","0.33","1"
"3204","G","3","Toph, the Blind Bandit","uncommon","Creature","0.35","2.94","","","","0","1"
"3205","W,U","4","Lulu, Loyal Hollyphant // Dungeon Delver","uncommon","Creature","0.35","0.2","0.21","0.07","","0.41","1"
"3206","R,W","4","Bruse Tarl, Boorish Herder // Dargo, the Shipwrecker","mythic","Creature","4.49","4.23","4.29","2.13","0.65","0.45","1"
"3207","U","3","Volo, Itinerant Scholar // Shameless Charlatan","mythic","Creature","0.99","0.39","0.71","0.24","","0.12","1"
"3208","G,U","3","Numa, Joraga Chieftain // Sakashima of a Thousand Faces","uncommon","Creature","0.35","0.24","0.21","0.14","0.04","0.6","1"
"3209","U,R,W","4","The War Doctor // Nardole, Resourceful Cyborg","rare","Creature","0.49","0.29","0.54","0.26","","0.36","1"
"3210","W,U","3","The First Doctor // Romana II","rare","Creature","0.49","0.25","0.35","0.21","","0.25","1"
"3211","G,U","3","Alora, Merry Thief // Acolyte of Bahamut","uncommon","Creature","0.35","0.2","0.21","0.1","","0.62","1"
"3212","R","4","Bill Potts","rare","Creature","0.49","0.25","0.35","0.11","","0.33","1"
"3213","G,U","4","Kydele, Chosen of Kruphix // Malcolm, Keen-Eyed Navigator","mythic","Creature","2.79","2.08","1.78","2.99","1.16","0.47","1"
"3214","G,U","6","The Sixth Doctor","rare","Creature","0.49","0.33","0.54","0.25","","0.15","1"
"3215","G,W","7","Akroma, Vision of Ixidor // Slurrk, All-Ingesting","mythic","Creature","9.49","9.0","9.3","6.9","3.98","0.2","1"
"3216","G,W","8","Kamahl, Heart of Krosa // Yoshimaru, Ever Faithful","mythic","Creature","5.49","3.43","5.0","3.88","6.33","0.35","1"
"3217","R,G,W,U","3","The Fourteenth Doctor // Tegan Jovanka","rare","Creature","139.99","119.99","128.8","82.3","","0.93","1"
"3218","R","5","Chandler","common","Creature","0.35","0.26","0.35","0.11","","0.05","1"
"3219","W","7","Oyobi, Who Split the Heavens","rare","Creature","0.69","0.3","0.54","0.12","0.02","0.15","1"
"3220","W","3","Gilraen, Dúnedain Protector","rare","Creature","0.99","0.48","0.71","0.46","0.58","0.23","1"
"3221","W","7","Akroma, Vision of Ixidor // Keleth, Sunmane Familiar","mythic","Creature","9.49","9.0","9.3","6.9","3.98","0.2","1"
"3222","B","4","Burakos, Party Leader // Agent of the Shadow Thieves","mythic","Creature","0.99","1.0","1.42","1.17","1.29","0.28","1"
"3223","G,W","6","Kodama of the East Tree // Rebbec, Architect of Ascension","rare","Creature","5.49","3.09","5.72","3.6","10.91","0.92","1"
"3224","R,W","4","Bruse Tarl, Boorish Herder // Prava of the Steel Legion","mythic","Creature","4.49","4.23","4.29","2.13","0.65","0.45","1"
"3225","G,W,U","4","Hargilde, Kindly Runechanter // Othelm, Sigardian Outcast","rare","Creature","0.49","0.4","0.35","0.19","0.51","0.0","1"
"3226","R,G","4","Halana, Kessig Ranger // Toggo, Goblin Weaponsmith","uncommon","Creature","0.35","0.25","0.35","0.13","0.04","0.19","1"
"3227","G,W,U","4","Kydele, Chosen of Kruphix // Sidar Kondo of Jamuraa","mythic","Creature","2.79","2.08","1.78","2.99","1.16","0.47","1"
"3228","B,G,U","5","Ikra Shidiqi, the Usurper // Kydele, Chosen of Kruphix","mythic","Creature","0.99","0.5","1.07","0.36","2.08","0.3","1"
"3229","G,W","3","Gilanra, Caller of Wirewood // Yoshimaru, Ever Faithful","uncommon","Creature","0.35","0.27","0.35","0.14","0.05","0.53","1"
"3230","W,U","3","The First Doctor","rare","Creature","0.49","0.25","0.35","0.21","","0.25","1"
"3231","W,U","2","Keleth, Sunmane Familiar // Malcolm, Keen-Eyed Navigator","uncommon","Creature","0.35","0.25","0.35","0.07","0.04","0.0","1"
"3232","G,U","2","Esior, Wardwing Familiar // Thrasios, Triton Hero","uncommon","Creature","1.29","0.62","1.07","0.37","0.04","0.35","1"
"3233","R,W","4","The War Doctor // Rose Tyler","rare","Creature","0.49","0.29","0.54","0.26","","0.36","1"
"3234","G,U,R","5","The Tenth Doctor // Leela, Sevateem Warrior","mythic","Creature","0.99","0.49","0.71","3.02","","0.67","1"
"3235","G,U","3","Gilanra, Caller of Wirewood // Thrasios, Triton Hero","uncommon","Creature","0.35","0.27","0.35","0.14","0.05","0.53","1"
"3236","G,U","3","Volo, Itinerant Scholar // Raised by Giants","mythic","Creature","0.99","0.39","0.71","0.24","","0.12","1"
"3237","B,R","3","Gut, True Soul Zealot // Scion of Halaster","uncommon","Creature","0.35","0.2","0.35","0.13","7.72","0.07","1"
"3238","R","2","Ellie, Brick Master","mythic","Creature","","","","","","0","1"
"3239","W","2","Livio, Oathsworn Sentinel // Prava of the Steel Legion","rare","Creature","0.49","0.25","0.35","0.09","0.02","0.25","1"
"3240","U,R,W","3","The Ninth Doctor // Peri Brown","rare","Creature","0.49","0.3","0.54","0.25","","0.4","1"
"3241","G,U,R","5","The Fugitive Doctor // Nyssa of Traken","rare","Creature","0.49","0.25","0.35","0.12","","0.5","1"
"3242","B,G","5","Skanos Dragonheart // Criminal Past","uncommon","Creature","0.35","0.2","0.21","0.06","","0.31","1"
"3243","U,R","5","The Twelfth Doctor // Nardole, Resourceful Cyborg","rare","Creature","0.49","0.25","0.54","0.23","","0.44","1"
"3244","G,W,U","3","The Thirteenth Doctor // Sarah Jane Smith","mythic","Creature","0.99","0.42","0.71","1.61","","0.42","1"
"3245","W,U","6","The Eighth Doctor // Clara Oswald","rare","Creature","0.49","0.25","0.35","0.16","","0.86","1"
"3246","R,G","5","Sunastian Falconer","uncommon","Creature","3.49","3.81","2.86","0.43","0.04","0.07","1"
"3247","W","3","Rasaad yn Bashir // Inspiring Leader","uncommon","Creature","0.35","0.2","0.21","0.02","","0.1","1"
"3248","U,B,R","3","Ludevic, Necro-Alchemist // Sengir, the Dark Baron","mythic","Creature","2.29","1.5","2.14","2.24","1.97","0.24","1"
"3249","B,R","2","Kediss, Emberclaw Familiar // Vial Smasher the Fierce","uncommon","Creature","7.49","5.42","7.15","1.79","1.9","0.51","1"
"3250","U,R,W","6","The Eighth Doctor // Dan Lewis","rare","Creature","0.49","0.25","0.35","0.16","","0.86","1"
"3251","B,R","3","Armix, Filigree Thrasher // Jeska, Thrice Reborn","uncommon","Creature","0.35","0.25","0.35","0.16","0.04","0.23","1"
"3252","W","3","Orim, Samite Healer","rare","Creature","1.79","2.17","1.07","1.31","0.02","0.53","1"
"3253","U,B","3","Ghost of Ramirez DePietro // Tevesh Szat, Doom of Fools","uncommon","Creature","0.35","0.2","0.21","0.1","0.04","0.07","1"
"3254","G,U,R","8","Kamahl, Heart of Krosa // Kraum, Ludevic's Opus","mythic","Creature","5.49","3.43","5.0","3.88","6.33","0.35","1"
"3255","U,B","2","Esior, Wardwing Familiar // Sengir, the Dark Baron","uncommon","Creature","1.29","0.62","1.07","0.37","0.04","0.35","1"
"3256","W,U","4","Fluros of Myra's Marvels // Rebbec, Architect of Ascension","rare","Creature","0.49","0.25","0.35","0.13","","0","1"
"3257","W,B","2","Livio, Oathsworn Sentinel // Nadier, Agent of the Duskenel","rare","Creature","0.49","0.25","0.35","0.09","0.02","0.25","1"
"3258","U,R","2","Kediss, Emberclaw Familiar // Sakashima of a Thousand Faces","uncommon","Creature","7.49","5.42","7.15","1.79","1.9","0.51","1"
"3259","W","7","Raksha Golden Cub","rare","Creature","0.49","0.68","0.35","0.28","0.02","0.33","1"
"3260","R,G,W,U","3","The Fourteenth Doctor // Graham O'Brien","rare","Creature","139.99","119.99","128.8","82.3","","0.93","1"
"3261","B,G","3","Reyhan, Last of the Abzan // Sengir, the Dark Baron","rare","Creature","14.99","11.98","10.73","4.89","13.24","0.61","1"
"3262","G,U,R","6","The Sixth Doctor // Ryan Sinclair","rare","Creature","0.49","0.33","0.54","0.25","","0.15","1"
"3263","W,U,B","4","The Fifth Doctor // Vislor Turlough","rare","Creature","0.49","0.25","0.35","0.21","","0.33","1"
"3264","W,U","7","Akroma, Vision of Ixidor // Siani, Eye of the Storm","mythic","Creature","9.49","9.0","9.3","6.9","3.98","0.2","1"
"3265","B,R,G","2","Krark, the Thumbless // Reyhan, Last of the Abzan","rare","Creature","2.29","1.05","7.86","1.11","10.03","0.71","1"
"3266","W,B","3","Safana, Calimport Cutthroat // Folk Hero","uncommon","Creature","0.35","0.2","0.21","0.1","0.32","0.3","1"
"3267","U,R","5","Alena, Kessig Trapper // Fluros of Myra's Marvels","uncommon","Creature","0.39","0.25","0.54","0.13","0.04","0.25","1"
"3268","R","3","Arni Brokenbrow","rare","Creature","0.49","0.25","0.35","0.11","0.02","0.04","1"
"3269","W,B","5","""Brims"" Barone, Midway Mobster","uncommon","Creature","0.35","0.15","0.21","0.1","","0","1"
"3270","R","3","Spider-Gwen, Free Spirit","common","Creature","0.35","0.15","0.21","0.05","0.01","0.33","1"
"3271","R,W,B","4","Bruse Tarl, Boorish Herder // Tevesh Szat, Doom of Fools","mythic","Creature","4.49","4.23","4.29","2.13","0.65","0.45","1"
"3272","R,G","3","Erinis, Gloom Stalker // Tavern Brawler","uncommon","Creature","0.35","0.2","0.21","0.12","0.78","0.03","1"
"3273","R","3","Squee, Goblin Nabob","uncommon","Creature","0.59","0.27","0.54","0.19","0.02","0.34","1"
"3274","W,U","2","Esior, Wardwing Familiar // Livio, Oathsworn Sentinel","uncommon","Creature","1.29","0.62","1.07","0.37","0.04","0.35","1"
"3275","G,W,U","5","The Seventh Doctor // Susan Foreman","rare","Creature","0.49","0.25","0.35","0.27","","0.66","1"
"3276","R,W,B","2","Kediss, Emberclaw Familiar // Ravos, Soultender","uncommon","Creature","7.49","5.42","7.15","1.79","1.9","0.51","1"
"3277","W,B","2","Miara, Thorn of the Glade // Yoshimaru, Ever Faithful","uncommon","Creature","0.35","0.25","0.35","0.12","0.04","0.0","1"
"3278","U,R","3","Malcolm, Keen-Eyed Navigator // Toggo, Goblin Weaponsmith","uncommon","Creature","0.35","0.24","0.35","0.17","0.04","0.47","1"
"3279","U,B","3","Locke Cole","uncommon","Creature","0.35","0.19","0.21","0.1","0.03","0.29","1"
"3280","G","5","Meng Huo, Barbarian King","rare","Creature","109.99","84.99","107.33","11.74","0.02","0.0","1"
"3281","U,R","5","Karlach, Fury of Avernus // Clan Crafter","mythic","Creature","16.99","11.21","17.17","10.43","6.49","0.61","1"
"3282","U,B","4","Sarevok, Deathbringer // Candlekeep Sage","uncommon","Creature","0.35","0.2","0.21","0.09","","0.1","1"
"3283","G,W,U","3","The Eleventh Doctor // Ace, Fearless Rebel","rare","Creature","0.49","0.26","0.54","0.22","","0.58","1"
"3284","W,U","3","Prava of the Steel Legion // Sakashima of a Thousand Faces","uncommon","Creature","0.49","0.33","0.54","0.19","0.15","0.14","1"
"3285","R","10","Myojin of Infinite Rage","rare","Creature","3.49","2.0","4.29","0.79","0.02","0.88","1"
"3286","G,W","3","Jaheira, Friend of the Forest // Far Traveler","rare","Creature","4.99","3.0","5.0","4.26","3.85","0.41","1"
"3287","R","5","Karlach, Fury of Avernus // Passionate Archaeologist","mythic","Creature","16.99","11.21","17.17","10.43","6.49","0.61","1"
"3288","G,W,U","2","Esior, Wardwing Familiar // Sidar Kondo of Jamuraa","uncommon","Creature","1.29","0.62","1.07","0.37","0.04","0.35","1"
"3289","U","6","Eligeth, Crossroads Augur","rare","Creature","0.49","0.34","0.35","0.13","0.02","0.46","1"
"3290","B,R","6","Rakdos the Defiler","rare","Creature","2.49","1.58","1.78","1.04","0.02","0.72","1"
"3291","W,U","5","The Seventh Doctor // Rose Tyler","rare","Creature","0.49","0.25","0.35","0.27","","0.66","1"
"3292","U,R","2","Esior, Wardwing Familiar // Toggo, Goblin Weaponsmith","uncommon","Creature","1.29","0.62","1.07","0.37","0.04","0.35","1"
"3293","B,R","2","Wyll, Blade of Frontiers // Agent of the Iron Throne","rare","Creature","0.59","0.4","0.71","0.29","1.32","0.1","1"
"3294","U","3","Zellix, Sanity Flayer // Candlekeep Sage","mythic","Creature","27.99","18.86","25.04","4.32","7.37","0.32","1"
"3295","Colorless","2","Heart of Kiran","mythic","Artifact","0.99","0.55","0.71","0.25","0.02","0.14","1"
"3296","W","3","Mavren Fein, Dusk Apostle","rare","Creature","0.49","0.3","0.35","0.4","0.02","0.23","1"
"3297","R,W","2","Banon, the Returners' Leader","rare","Creature","0.49","0.25","0.35","0.22","1.09","0.18","1"
"3298","B,G","3","Keskit, the Flesh Sculptor // Slurrk, All-Ingesting","uncommon","Creature","0.35","0.2","0.21","0.12","0.04","0.47","1"
"3299","G,W,U","4","The Fifth Doctor // Jamie McCrimmon","rare","Creature","0.49","0.25","0.35","0.21","","0.33","1"
"3300","W,B,G","5","Ikra Shidiqi, the Usurper // Livio, Oathsworn Sentinel","mythic","Creature","0.99","0.5","1.07","0.36","2.08","0.3","1"
"3301","Colorless","5","The Prismatic Piper","special","Creature","0.35","0.2","0.25","0.05","","0.47","1"
"3302","R,W","2","Wyll, Blade of Frontiers // Flaming Fist","rare","Creature","0.59","0.4","0.71","0.29","1.32","0.1","1"
"3303","R,W","4","Lulu, Loyal Hollyphant // Street Urchin","uncommon","Creature","0.35","0.2","0.21","0.07","","0.41","1"
"3304","R,W,B","4","Rebbec, Architect of Ascension // Vial Smasher the Fierce","uncommon","Creature","0.35","0.25","0.35","0.19","0.04","0.53","1"
"3305","W","3","Sylvia Brightspear","rare","Creature","2.29","1.95","1.78","1.53","0.54","0.15","1"
"3306","U,R","2","Captain Vargus Wrath","uncommon","Creature","0.35","0.24","0.35","0.26","0.04","0.4","1"
"3307","R,G","4","Tana, the Bloodsower","mythic","Creature","5.49","4.88","5.0","3.46","1.74","0.86","1"
"3308","U,R","5","Kraum, Ludevic's Opus // Malcolm, Keen-Eyed Navigator","rare","Creature","7.99","5.76","6.43","2.87","0.4","0.67","1"
"3309","U,R","8","Brinelin, the Moon Kraken // Kraum, Ludevic's Opus","uncommon","Creature","0.35","0.22","0.35","0.13","0.04","0.3","1"
"3310","U,R,W","5","Kraum, Ludevic's Opus // Yoshimaru, Ever Faithful","rare","Creature","7.99","5.76","6.43","2.87","0.4","0.67","1"
"3311","W,U","4","Ayesha Tanaka","rare","Creature","0.49","0.47","0.54","0.3","","0.5","1"
"3312","W,U","5","Alharu, Solemn Ritualist // Brinelin, the Moon Kraken","uncommon","Creature","0.35","0.2","0.21","0.05","0.04","0.5","1"
"3313","G","5","Ayumi, the Last Visitor","rare","Creature","1.79","0.79","2.14","0.38","0.02","0.21","1"
"3314","U,R","5","The Twelfth Doctor // Bill Potts","rare","Creature","0.49","0.25","0.54","0.23","","0.44","1"
"3315","R","2","Kediss, Emberclaw Familiar","uncommon","Creature","7.49","5.42","7.15","1.79","1.9","0.51","1"
"3316","R,G","3","Jaheira, Friend of the Forest // Dragon Cultist","rare","Creature","4.99","3.0","5.0","4.26","3.85","0.41","1"
"3317","R,G,W","2","Keleth, Sunmane Familiar // Tana, the Bloodsower","uncommon","Creature","0.35","0.25","0.35","0.07","0.04","0.0","1"
"3318","U,R","5","The Tenth Doctor // Donna Noble","mythic","Creature","0.99","0.49","0.71","3.02","","0.67","1"
"3319","R,W,B","5","Alena, Kessig Trapper // Tymna the Weaver","uncommon","Creature","0.39","0.25","0.54","0.13","0.04","0.25","1"
"3320","R","2","Casey Jones, Jury-Rig Justiciar","uncommon","Creature","","4.0","","","","0","1"
"3321","W","5","Guan Yu, Sainted Warrior","rare","Creature","34.99","64.88","35.77","14.18","0.05","0.0","1"
"3322","U,B","4","Vhal, Candlekeep Researcher // Cultist of the Absolute","uncommon","Creature","0.35","0.19","0.21","0.04","","0.35","1"
"3323","R,G","5","Ich-Tekik, Salvage Splicer // Kediss, Emberclaw Familiar","uncommon","Creature","0.35","0.24","0.35","0.13","0.04","0.11","1"
"3324","R","4","Barret Wallace","uncommon","Creature","0.35","0.16","0.21","0.08","0.03","0.31","1"
"3325","G","6","Kodama of the East Tree // Numa, Joraga Chieftain","rare","Creature","5.49","3.09","5.72","3.6","10.91","0.92","1"
"3326","U,B","6","Vulture, Scheming Scavenger","uncommon","Creature","0.35","0.19","0.21","0.06","0.01","0.25","1"
"3327","R,W","4","Bruse Tarl, Boorish Herder // Rograkh, Son of Rohgahh","mythic","Creature","4.49","4.23","4.29","2.13","0.65","0.45","1"
"3328","R,G,W","4","Rebbec, Architect of Ascension // Tana, the Bloodsower","uncommon","Creature","0.35","0.25","0.35","0.19","0.04","0.53","1"
"3329","G,U","4","Fluros of Myra's Marvels // Hardy of Myra's Marvels","rare","Creature","0.49","0.25","0.35","0.13","","0","1"
"3330","R,G","4","Strider, Ranger of the North","uncommon","Creature","0.35","0.19","0.21","0.09","0.03","0.22","1"
"3331","G,U","3","Alora, Merry Thief // Raised by Giants","uncommon","Creature","0.35","0.2","0.21","0.1","","0.62","1"
"3332","G","4","Leela, Sevateem Warrior","rare","Creature","0.49","0.25","0.35","0.34","","0.38","1"
"3333","W","2","Keleth, Sunmane Familiar // Livio, Oathsworn Sentinel","uncommon","Creature","0.35","0.25","0.35","0.07","0.04","0.0","1"
"3334","U,R","3","Gale, Waterdeep Prodigy // Street Urchin","rare","Creature","0.49","0.3","0.35","0.29","","0.21","1"
"3335","R","2","Dan Lewis","rare","Creature","0.49","0.25","0.35","0.33","","0.29","1"
"3336","R","3","Jeska, Thrice Reborn","mythic","Planeswalker","5.99","5.88","5.72","6.1","4.05","0.38","1"
"3337","U","2","Esior, Wardwing Familiar","uncommon","Creature","1.29","0.62","1.07","0.37","0.04","0.35","1"
"3338","U","4","Toothy, Imaginary Friend","rare","Creature","10.99","8.08","10.01","7.37","3.05","0.24","1"
"3339","G,W","5","Jasmine Boreal","uncommon","Creature","0.39","0.5","0.35","0.26","0.02","0.0","1"
"3340","Colorless","6","D00-DL, Caricaturist","rare","Creature","0.49","0.25","0.35","0.22","","0","1"
"3341","U,R","2","Krark, the Thumbless // Ludevic, Necro-Alchemist","rare","Creature","2.29","1.05","7.86","1.11","10.03","0.71","1"
"3342","W,B,G","3","Gilanra, Caller of Wirewood // Ravos, Soultender","uncommon","Creature","0.35","0.27","0.35","0.14","0.05","0.53","1"
"3343","U,B","3","Alpharael, Dreaming Acolyte","uncommon","Creature","0.35","0.15","0.35","0.06","0.03","0.21","1"
"3344","B,R","7","Dargo, the Shipwrecker // Nadier, Agent of the Duskenel","uncommon","Creature","0.35","0.25","0.21","0.2","0.04","0.32","1"
"3345","G,U","3","The Thirteenth Doctor // Nardole, Resourceful Cyborg","mythic","Creature","0.99","0.42","0.71","1.61","","0.42","1"
"3346","G","3","Gilanra, Caller of Wirewood // Slurrk, All-Ingesting","uncommon","Creature","0.35","0.27","0.35","0.14","0.05","0.53","1"
"3347","R","3","Gut, True Soul Zealot // Faceless One","uncommon","Creature","0.35","0.2","0.35","0.13","7.72","0.07","1"
"3348","W,U","3","Ardenn, Intrepid Archaeologist // Ghost of Ramirez DePietro","uncommon","Creature","2.99","3.07","3.57","3.27","2.6","0.29","1"
"3349","W","6","Crovax, Ascendant Hero","mythic","Creature","0.79","0.55","0.71","0.25","0.02","0.19","1"
"3350","R","4","Donna Noble","rare","Creature","0.49","0.29","0.54","0.26","","0.5","1"
"3351","U","8","Brinelin, the Moon Kraken","uncommon","Creature","0.35","0.22","0.35","0.13","0.04","0.3","1"
"3352","U,R","4","Fluros of Myra's Marvels // Toggo, Goblin Weaponsmith","rare","Creature","0.49","0.25","0.35","0.13","","0","1"
"3353","W,U","3","The Eleventh Doctor // K-9, Mark I","rare","Creature","0.49","0.26","0.54","0.22","","0.58","1"
"3354","B,G","4","Anara, Wolvid Familiar // Ikra Shidiqi, the Usurper","uncommon","Creature","1.49","0.5","1.42","0.34","0.04","0.27","1"
"3355","W","4","Lulu, Loyal Hollyphant // Flaming Fist","uncommon","Creature","0.35","0.2","0.21","0.07","","0.41","1"
"3356","B,R","7","Dargo, the Shipwrecker // Miara, Thorn of the Glade","uncommon","Creature","0.35","0.25","0.21","0.2","0.04","0.32","1"
"3357","G,W","5","Skanos Dragonheart // Flaming Fist","uncommon","Creature","0.35","0.2","0.21","0.06","","0.31","1"
"3358","W,U","5","Abdel Adrian, Gorion's Ward // Dungeon Delver","uncommon","Creature","0.35","0.2","0.35","0.19","","0.26","1"
"3359","W,B","3","Ardenn, Intrepid Archaeologist // Armix, Filigree Thrasher","uncommon","Creature","2.99","3.07","3.57","3.27","2.6","0.29","1"
"3360","B,G","3","Armix, Filigree Thrasher // Gilanra, Caller of Wirewood","uncommon","Creature","0.35","0.25","0.35","0.16","0.04","0.23","1"
"3361","G,U,R","4","The Fourth Doctor // Yasmin Khan","mythic","Creature","0.99","0.35","0.71","0.6","","0.67","1"
"3362","R","2","Wyll, Blade of Frontiers // Faceless One","rare","Creature","0.59","0.4","0.71","0.29","1.32","0.1","1"
"3363","W","3","Rasaad yn Bashir // Flaming Fist","uncommon","Creature","0.35","0.2","0.21","0.02","","0.1","1"
"3364","U,B","3","Malcolm, Keen-Eyed Navigator // Tormod, the Desecrator","uncommon","Creature","0.35","0.24","0.35","0.17","0.04","0.47","1"
