"Rank","Colors","CMC","Name","Rarity","Type","Card Kingdom","TCGPlayer","Face to Face","Cardmarket","Cardhoarder","Salt","Decks"
"3857","W,U","3","The First Doctor // Sarah Jane Smith","rare","Creature","0.49","0.25","0.35","0.21","","0.25","1"
"3858","R,W","2","Kediss, Emberclaw Familiar // Rebbec, Architect of Ascension","uncommon","Creature","7.49","5.42","7.15","1.79","1.9","0.51","1"
"3859","U,B","3","Imoen, Mystic Trickster // Agent of the Iron Throne","uncommon","Creature","0.35","0.2","0.21","0.06","0.37","0.11","1"
"3860","G,U,R","2","Kediss, Emberclaw Familiar // Thrasios, Triton Hero","uncommon","Creature","7.49","5.42","7.15","1.79","1.9","0.51","1"
"3861","R,W","4","Bruse Tarl, Boorish Herder","mythic","Creature","4.49","4.23","4.29","2.13","0.65","0.45","1"
"3862","W,U","3","Malcolm, Keen-Eyed Navigator // Rebbec, Architect of Ascension","uncommon","Creature","0.35","0.24","0.35","0.17","0.04","0.47","1"
"3863","R,W,B","4","Breeches, Brazen Plunderer // Ravos, Soultender","uncommon","Creature","0.35","0.2","0.35","0.14","0.04","0.23","1"
"3864","W,B","3","Viconia, Drow Apostate // Far Traveler","uncommon","Creature","0.35","0.2","0.21","0.07","0.37","0.67","1"
"3865","W,B","7","Radiant, Serra Archangel // Tevesh Szat, Doom of Fools","uncommon","Creature","0.35","0.25","0.35","0.07","0.04","0.31","1"
"3866","W,U","4","Hargilde, Kindly Runechanter","rare","Creature","0.49","0.4","0.35","0.19","0.51","0.0","1"
"3867","B,G","4","Halana, Kessig Ranger // Reyhan, Last of the Abzan","uncommon","Creature","0.35","0.25","0.35","0.13","0.04","0.19","1"
"3868","U,R,W","4","Ishai, Ojutai Dragonspeaker // Toggo, Goblin Weaponsmith","mythic","Creature","3.99","5.51","4.29","2.56","0.84","0.59","1"
"3869","B,G,U","6","Eligeth, Crossroads Augur // Ikra Shidiqi, the Usurper","rare","Creature","0.49","0.34","0.35","0.13","0.02","0.46","1"
"3870","G,U","4","Halana, Kessig Ranger // Siani, Eye of the Storm","uncommon","Creature","0.35","0.25","0.35","0.13","0.04","0.19","1"
"3871","U,R","5","Karlach, Fury of Avernus // Dungeon Delver","mythic","Creature","16.99","11.21","17.17","10.43","6.49","0.61","1"
"3872","G,U","3","The Thirteenth Doctor","mythic","Creature","0.99","0.42","0.71","1.61","","0.42","1"
"3873","U,R,W","5","Kraum, Ludevic's Opus // Shabraz, the Skyshark","rare","Creature","7.99","5.76","6.43","2.87","0.4","0.67","1"
"3874","W,U","3","Ardenn, Intrepid Archaeologist // Ghost of Ramirez DePietro","uncommon","Creature","2.99","3.07","3.57","3.27","2.6","0.29","1"
"3875","U,R,W","4","The Fifth Doctor // Bill Potts","rare","Creature","0.49","0.25","0.35","0.21","","0.33","1"
"3876","G,U","3","Jaheira, Friend of the Forest // Candlekeep Sage","rare","Creature","4.99","3.0","5.0","4.26","3.85","0.41","1"
"3877","W,U,B","3","Malcolm, Keen-Eyed Navigator // Ravos, Soultender","uncommon","Creature","0.35","0.24","0.35","0.17","0.04","0.47","1"
"3878","R,W","2","Kediss, Emberclaw Familiar // Prava of the Steel Legion","uncommon","Creature","7.49","5.42","7.15","1.79","1.9","0.51","1"
"3879","W,B","3","Rasaad yn Bashir // Scion of Halaster","uncommon","Creature","0.35","0.2","0.21","0.02","","0.1","1"
"3880","B","5","Faceless One // Scion of Halaster","special","Creature","0.35","0.2","0.35","0.09","","0.36","1"
"3881","B,R","3","Viconia, Drow Apostate // Street Urchin","uncommon","Creature","0.35","0.2","0.21","0.07","0.37","0.67","1"
"3882","G","5","Skanos Dragonheart // Raised by Giants","uncommon","Creature","0.35","0.2","0.21","0.06","","0.31","1"
"3883","R,G","8","Kamahl, Heart of Krosa // Rograkh, Son of Rohgahh","mythic","Creature","5.49","3.43","5.0","3.88","6.33","0.35","1"
"3884","U,R","4","Fluros of Myra's Marvels // Ignacio of Myra's Marvels","rare","Creature","0.49","0.25","0.35","0.13","","0","1"
"3885","U,R","6","Eligeth, Crossroads Augur // Kraum, Ludevic's Opus","rare","Creature","0.49","0.34","0.35","0.13","0.02","0.46","1"
"3886","G","4","Halsin, Emerald Archdruid // Cloakwood Hermit","uncommon","Creature","0.35","0.2","0.21","0.11","0.21","0.07","1"
"3887","U","3","Zellix, Sanity Flayer // Sword Coast Sailor","mythic","Creature","27.99","18.86","25.04","4.32","7.37","0.32","1"
"3888","U","6","Will Kenrith","mythic","Planeswalker","1.29","0.97","1.07","0.63","1.1","0.13","1"
"3889","G,W","4","Durnan of the Yawning Portal // Flaming Fist","mythic","Creature","0.99","0.5","1.07","0.54","0.06","0.55","1"
"3890","W,B,G","5","Ikra Shidiqi, the Usurper // Radiant, Serra Archangel","mythic","Creature","0.99","0.5","1.07","0.36","2.08","0.3","1"
"3891","R,W","5","Alena, Kessig Trapper // Bruse Tarl, Boorish Herder","uncommon","Creature","0.39","0.25","0.54","0.13","0.04","0.25","1"
"3892","U,R","4","Amber Gristle O'Maul // Sword Coast Sailor","uncommon","Creature","0.35","0.2","0.21","0.1","","0.29","1"
"3893","B,R","4","Shadowheart, Dark Justiciar // Tavern Brawler","rare","Creature","0.99","0.49","0.71","0.28","2.81","0.18","1"
"3894","W,B","5","The Prismatic Piper // Tymna the Weaver","special","Creature","0.35","0.2","0.25","0.05","","0.47","1"
"3895","B,G,U","6","Eligeth, Crossroads Augur // Reyhan, Last of the Abzan","rare","Creature","0.49","0.34","0.35","0.13","0.02","0.46","1"
"3896","R,W","5","Baeloth Barrityl, Entertainer // Flaming Fist","mythic","Creature","12.99","10.58","13.59","10.72","","0.48","1"
"3897","B,G","5","Ich-Tekik, Salvage Splicer // Reyhan, Last of the Abzan","uncommon","Creature","0.35","0.24","0.35","0.13","0.04","0.11","1"
"3898","B,R","3","Falthis, Shadowcat Familiar // Vial Smasher the Fierce","uncommon","Creature","0.49","0.25","0.35","0.18","0.05","0.29","1"
"3899","B,R","4","Breeches, Brazen Plunderer // Tormod, the Desecrator","uncommon","Creature","0.35","0.2","0.35","0.14","0.04","0.23","1"
"3900","U,B","2","Miara, Thorn of the Glade // Sakashima of a Thousand Faces","uncommon","Creature","0.35","0.25","0.35","0.12","0.04","0.0","1"
"3901","W,B","4","Rebbec, Architect of Ascension // Tormod, the Desecrator","uncommon","Creature","0.35","0.25","0.35","0.19","0.04","0.53","1"
"3902","G,W,U","4","The Third Doctor // Jo Grant","rare","Creature","0.49","0.25","0.35","0.22","","0.33","1"
"3903","W,U","4","Ellyn Harbreeze, Busybody // Dungeon Delver","uncommon","Creature","0.35","0.2","0.21","0.09","0.21","0.27","1"
"3904","U","4","Sakashima of a Thousand Faces // The Prismatic Piper","mythic","Creature","44.99","32.09","46.51","30.03","13.75","0.9","1"
"3905","B","5","Venom, Evil Unleashed","common","Creature","0.35","0.15","0.21","0.06","0.01","0.3","1"
"3906","G,U","4","Kydele, Chosen of Kruphix","mythic","Creature","2.79","2.08","1.78","2.99","1.16","0.47","1"
"3907","B,R","6","Sengir, the Dark Baron // Vial Smasher the Fierce","rare","Creature","0.49","0.37","0.35","0.12","0.26","0.25","1"
"3908","B","3","Armix, Filigree Thrasher","uncommon","Creature","0.35","0.25","0.35","0.16","0.04","0.23","1"
"3909","G,W","4","Durnan of the Yawning Portal // Veteran Soldier","mythic","Creature","0.99","0.5","1.07","0.54","0.06","0.55","1"
"3910","G,U","4","The Third Doctor // Clara Oswald","rare","Creature","0.49","0.25","0.35","0.22","","0.33","1"
"3911","W","4","Lulu, Loyal Hollyphant // Folk Hero","uncommon","Creature","0.35","0.2","0.21","0.07","","0.41","1"
"3912","R","4","Breeches, Brazen Plunderer // Dargo, the Shipwrecker","uncommon","Creature","0.35","0.2","0.35","0.14","0.04","0.23","1"
"3913","R","5","Alena, Kessig Trapper","uncommon","Creature","0.39","0.25","0.54","0.13","0.04","0.25","1"
"3914","B","4","Shadowheart, Dark Justiciar // Faceless One","rare","Creature","0.99","0.49","0.71","0.28","2.81","0.18","1"
"3915","G,U","3","Imoen, Mystic Trickster // Acolyte of Bahamut","uncommon","Creature","0.35","0.2","0.21","0.06","0.37","0.11","1"
"3916","U,R","4","Amber Gristle O'Maul // Feywild Visitor","uncommon","Creature","0.35","0.2","0.21","0.1","","0.29","1"
"3917","G,U,R","4","Kydele, Chosen of Kruphix // Tana, the Bloodsower","mythic","Creature","2.79","2.08","1.78","2.99","1.16","0.47","1"
"3918","R","2","Wyll, Blade of Frontiers // Faceless One","rare","Creature","0.59","0.4","0.71","0.29","1.32","0.1","1"
"3919","W,U","3","The Eleventh Doctor // Nyssa of Traken","rare","Creature","0.49","0.26","0.54","0.22","","0.58","1"
"3920","U,B,R","4","The Fifteenth Doctor // Vislor Turlough","rare","Creature","42.99","34.88","46.51","50.14","","0.29","1"
"3921","R,G","5","Karlach, Fury of Avernus // Cloakwood Hermit","mythic","Creature","16.99","11.21","17.17","10.43","6.49","0.61","1"
"3922","G,U","3","Gilanra, Caller of Wirewood // Kydele, Chosen of Kruphix","uncommon","Creature","0.35","0.27","0.35","0.14","0.05","0.53","1"
"3923","W,B","4","Katerina of Myra's Marvels // Keskit, the Flesh Sculptor","rare","Creature","0.49","0.25","0.35","0.19","","0","1"
"3924","G,U","6","Glacian, Powerstone Engineer // Kydele, Chosen of Kruphix","uncommon","Creature","0.35","0.2","0.21","0.1","0.04","0.25","1"
"3925","B","4","Gothmog, Morgul Lieutenant","uncommon","Creature","0.35","0.21","0.35","0.1","0.03","0.21","1"
"3926","U,R","6","Eligeth, Crossroads Augur // Rograkh, Son of Rohgahh","rare","Creature","0.49","0.34","0.35","0.13","0.02","0.46","1"
"3927","U,B","3","Silas Renn, Seeker Adept // Tevesh Szat, Doom of Fools","mythic","Creature","0.99","0.77","1.07","0.64","2.98","0.28","1"
"3928","U,B","3","Malcolm, Keen-Eyed Navigator // Tormod, the Desecrator","uncommon","Creature","0.35","0.24","0.35","0.17","0.04","0.47","1"
"3929","G,W,U","4","The Third Doctor // Ian Chesterton","rare","Creature","0.49","0.25","0.35","0.22","","0.33","1"
"3930","R,G","4","Halana, Kessig Ranger // Rograkh, Son of Rohgahh","uncommon","Creature","0.35","0.25","0.35","0.13","0.04","0.19","1"
"3931","G,U","3","The Thirteenth Doctor // Susan Foreman","mythic","Creature","0.99","0.42","0.71","1.61","","0.42","1"
"3932","G,W","5","Abdel Adrian, Gorion's Ward // Hardy Outlander","uncommon","Creature","0.35","0.2","0.35","0.19","","0.26","1"
"3933","U","3","Ghost of Ramirez DePietro","uncommon","Creature","0.35","0.2","0.21","0.1","0.04","0.07","1"
"3934","R,W","5","Alharu, Solemn Ritualist // Rograkh, Son of Rohgahh","uncommon","Creature","0.35","0.2","0.21","0.05","0.04","0.5","1"
"3935","U,R,W","5","The Tenth Doctor // Sarah Jane Smith","mythic","Creature","0.99","0.49","0.71","3.02","","0.67","1"
"3936","W,B,G","5","Ikra Shidiqi, the Usurper // Keleth, Sunmane Familiar","mythic","Creature","0.99","0.5","1.07","0.36","2.08","0.3","1"
"3937","U,R,W","2","Akiri, Line-Slinger // Ghost of Ramirez DePietro","rare","Creature","4.99","3.74","4.29","2.7","1.58","0.41","1"
"3938","R,W","2","Kediss, Emberclaw Familiar // Livio, Oathsworn Sentinel","uncommon","Creature","7.49","5.42","7.15","1.79","1.9","0.51","1"
"3939","R,W","4","Ellyn Harbreeze, Busybody // Passionate Archaeologist","uncommon","Creature","0.35","0.2","0.21","0.09","0.21","0.27","1"
"3940","G,U","2","Wilson, Refined Grizzly // Candlekeep Sage","uncommon","Creature","0.35","0.2","0.21","0.13","3.13","0.27","1"
"3941","R,W","3","Jeska, Thrice Reborn // Keleth, Sunmane Familiar","mythic","Planeswalker","5.99","5.88","5.72","6.1","4.05","0.38","1"
"3942","G,U,R","4","The Fifteenth Doctor // Graham O'Brien","rare","Creature","42.99","34.88","46.51","50.14","","0.29","1"
"3943","U,B","3","Viconia, Drow Apostate // Feywild Visitor","uncommon","Creature","0.35","0.2","0.21","0.07","0.37","0.67","1"
"3944","U,R","3","The Ninth Doctor","rare","Creature","0.49","0.3","0.54","0.25","","0.4","1"
"3945","R,G","3","Gilanra, Caller of Wirewood // Toggo, Goblin Weaponsmith","uncommon","Creature","0.35","0.27","0.35","0.14","0.05","0.53","1"
"3946","Colorless","2","Spider-Slayer, Hatred Honed","uncommon","Creature","0.35","0.18","0.21","0.05","0.01","0.43","1"
"3947","U,R","4","Ignacio of Myra's Marvels // Malcolm, Keen-Eyed Navigator","rare","Creature","0.49","0.25","0.35","0.17","","0","1"
"3948","B,R","3","Livaan, Cultist of Tiamat // Agent of the Shadow Thieves","uncommon","Creature","0.35","0.2","0.21","0.06","0.44","0.36","1"
"3949","W","5","Alharu, Solemn Ritualist // Prava of the Steel Legion","uncommon","Creature","0.35","0.2","0.21","0.05","0.04","0.5","1"
"3950","B","6","Nadier, Agent of the Duskenel // Sengir, the Dark Baron","uncommon","Creature","0.35","0.25","0.35","0.17","0.04","0.18","1"
"3951","W,B,G","3","Ardenn, Intrepid Archaeologist // Reyhan, Last of the Abzan","uncommon","Creature","2.99","3.07","3.57","3.27","2.6","0.29","1"
"3952","U","3","Ghost of Ramirez DePietro // Malcolm, Keen-Eyed Navigator","uncommon","Creature","0.35","0.2","0.21","0.1","0.04","0.07","1"
"3953","W","4","Layla Hassan","rare","Creature","0.79","0.35","0.71","0.29","0.02","0.21","1"
"3954","B","2","Francisco, Fowl Marauder // Sengir, the Dark Baron","rare","Creature","0.49","0.25","0.35","0.27","2.27","0.07","1"
"3955","G,W","4","Sidar Kondo of Jamuraa","mythic","Creature","0.99","0.26","0.71","0.19","0.33","0.28","1"
"3956","B,R","3","Armix, Filigree Thrasher // Breeches, Brazen Plunderer","uncommon","Creature","0.35","0.25","0.35","0.16","0.04","0.23","1"
"3957","R","7","Dargo, the Shipwrecker // Ignacio of Myra's Marvels","uncommon","Creature","0.35","0.25","0.21","0.2","0.04","0.32","1"
"3958","U,B","7","Sivitri Scarzam","uncommon","Creature","0.35","0.25","0.21","0.31","0.06","0.24","1"
"3959","B,R","4","Sivriss, Nightmare Speaker // Street Urchin","uncommon","Creature","0.35","0.2","0.21","0.09","","0.25","1"
"3960","B","3","Viconia, Drow Apostate","uncommon","Creature","0.35","0.2","0.21","0.07","0.37","0.67","1"
"3961","R","6","Rorix Bladewing","uncommon","Creature","0.35","0.2","0.21","0.13","0.02","0.05","1"
"3962","R","5","Faceless One // Tavern Brawler","special","Creature","0.35","0.2","0.35","0.09","","0.36","1"
"3963","R,W","3","Ardenn, Intrepid Archaeologist // Breeches, Brazen Plunderer","uncommon","Creature","2.99","3.07","3.57","3.27","2.6","0.29","1"
"3964","G,W","3","Lae'zel, Vlaakith's Champion // Acolyte of Bahamut","rare","Creature","3.99","1.42","3.57","1.8","","0.27","1"
"3965","G,W","6","Kodama of the East Tree // Prava of the Steel Legion","rare","Creature","5.49","3.09","5.72","3.6","10.91","0.92","1"
"3966","W,U,B","6","The Eighth Doctor // Vislor Turlough","rare","Creature","0.49","0.25","0.35","0.16","","0.86","1"
"3967","B,G","5","Ikra Shidiqi, the Usurper // Slurrk, All-Ingesting","mythic","Creature","0.99","0.5","1.07","0.36","2.08","0.3","1"
"3968","U,B","3","Imoen, Mystic Trickster // Criminal Past","uncommon","Creature","0.35","0.2","0.21","0.06","0.37","0.11","1"
"3969","U,R","5","The Twelfth Doctor // K-9, Mark I","rare","Creature","0.49","0.25","0.54","0.23","","0.44","1"
"3970","G","6","Kodama of the East Tree // The Prismatic Piper","rare","Creature","5.49","3.09","5.72","3.6","10.91","0.92","1"
"3971","R","2","Kediss, Emberclaw Familiar","uncommon","Creature","7.49","5.42","7.15","1.79","1.9","0.51","1"
"3972","W,B","3","Armix, Filigree Thrasher // Ravos, Soultender","uncommon","Creature","0.35","0.25","0.35","0.16","0.04","0.23","1"
"3973","B,G,U","3","Silas Renn, Seeker Adept // Slurrk, All-Ingesting","mythic","Creature","0.99","0.77","1.07","0.64","2.98","0.28","1"
"3974","B,G","3","Erinis, Gloom Stalker // Agent of the Iron Throne","uncommon","Creature","0.35","0.2","0.21","0.12","0.78","0.03","1"
"3975","G,W","4","Durnan of the Yawning Portal // Far Traveler","mythic","Creature","0.99","0.5","1.07","0.54","0.06","0.55","1"
"3976","U","3","Ghost of Ramirez DePietro // Glacian, Powerstone Engineer","uncommon","Creature","0.35","0.2","0.21","0.1","0.04","0.07","1"
"3977","U,R","8","Brinelin, the Moon Kraken // Kraum, Ludevic's Opus","uncommon","Creature","0.35","0.22","0.35","0.13","0.04","0.3","1"
"3978","U,R","3","Ludevic, Necro-Alchemist // Sakashima of a Thousand Faces","mythic","Creature","2.29","1.5","2.14","2.24","1.97","0.24","1"
"3979","R","2","Wyll, Blade of Frontiers // Dragon Cultist","rare","Creature","0.59","0.4","0.71","0.29","1.32","0.1","1"
"3980","B,G","4","Sarevok, Deathbringer // Cloakwood Hermit","uncommon","Creature","0.35","0.2","0.21","0.09","","0.1","1"
"3981","W,B","5","Alharu, Solemn Ritualist // Tevesh Szat, Doom of Fools","uncommon","Creature","0.35","0.2","0.21","0.05","0.04","0.5","1"
"3982","B,R","5","Alena, Kessig Trapper // Tevesh Szat, Doom of Fools","uncommon","Creature","0.39","0.25","0.54","0.13","0.04","0.25","1"
"3983","U,R,W","4","The Fifteenth Doctor // Rose Tyler","rare","Creature","42.99","34.88","46.51","50.14","","0.29","1"
"3984","U,R","5","The Twelfth Doctor // Donna Noble","rare","Creature","0.49","0.25","0.54","0.23","","0.44","1"
"3985","U,R,W","5","The Twelfth Doctor // Rose Tyler","rare","Creature","0.49","0.25","0.54","0.23","","0.44","1"
"3986","U,R,W","5","The Tenth Doctor // Jo Grant","mythic","Creature","0.99","0.49","0.71","3.02","","0.67","1"
"3987","U,R,W","3","The Ninth Doctor // Romana II","rare","Creature","0.49","0.3","0.54","0.25","","0.4","1"
"3988","G,U","4","The Third Doctor // K-9, Mark I","rare","Creature","0.49","0.25","0.35","0.22","","0.33","1"
"3989","R,G,W,U","3","The Fourteenth Doctor // Martha Jones","rare","Creature","139.99","119.99","128.8","82.3","","0.93","1"
"3990","B,G","4","Anara, Wolvid Familiar // Nadier, Agent of the Duskenel","uncommon","Creature","1.49","0.5","1.42","0.34","0.04","0.27","1"
"3991","R,W","3","Livaan, Cultist of Tiamat // Noble Heritage","uncommon","Creature","0.35","0.2","0.21","0.06","0.44","0.36","1"
"3992","W,B","3","Safana, Calimport Cutthroat // Veteran Soldier","uncommon","Creature","0.35","0.2","0.21","0.1","0.32","0.3","1"
"3993","B","5","Faceless One // Criminal Past","special","Creature","0.35","0.2","0.35","0.09","","0.36","1"
"3994","B","3","Viconia, Drow Apostate // Agent of the Iron Throne","uncommon","Creature","0.35","0.2","0.21","0.07","0.37","0.67","1"
"3995","B,G","3","Gilanra, Caller of Wirewood // Sengir, the Dark Baron","uncommon","Creature","0.35","0.27","0.35","0.14","0.05","0.53","1"
"3996","W,U","6","Eligeth, Crossroads Augur // Ishai, Ojutai Dragonspeaker","rare","Creature","0.49","0.34","0.35","0.13","0.02","0.46","1"
"3997","R","3","Livaan, Cultist of Tiamat // Popular Entertainer","uncommon","Creature","0.35","0.2","0.21","0.06","0.44","0.36","1"
"3998","W,B","3","Rasaad yn Bashir // Agent of the Iron Throne","uncommon","Creature","0.35","0.2","0.21","0.02","","0.1","1"
"3999","R,W","3","Ardenn, Intrepid Archaeologist // Ignacio of Myra's Marvels","uncommon","Creature","2.99","3.07","3.57","3.27","2.6","0.29","1"
"4000","U,R","2","Wyll, Blade of Frontiers // Shameless Charlatan","rare","Creature","0.59","0.4","0.71","0.29","1.32","0.1","1"
"4001","W","8","Leonardo, Worldly Warrior","mythic","Creature","","30.0","","","","0","1"
"4002","G","6","Jugan, the Rising Star","rare","Creature","0.49","0.5","0.35","0.36","0.02","0.36","1"
"4003","W,U","4","Rebbec, Architect of Ascension // Siani, Eye of the Storm","uncommon","Creature","0.35","0.25","0.35","0.19","0.04","0.53","1"
"4004","U,B","2","Francisco, Fowl Marauder // Siani, Eye of the Storm","rare","Creature","0.49","0.25","0.35","0.27","2.27","0.07","1"
"4005","W,U","3","The First Doctor // Barbara Wright","rare","Creature","0.49","0.25","0.35","0.21","","0.25","1"
"4006","U,B","4","Sivriss, Nightmare Speaker // Dungeon Delver","uncommon","Creature","0.35","0.2","0.21","0.09","","0.25","1"
"4007","R,G","4","Halana, Kessig Ranger // Jeska, Thrice Reborn","uncommon","Creature","0.35","0.25","0.35","0.13","0.04","0.19","1"
"4008","U,B","4","Sivriss, Nightmare Speaker // Candlekeep Sage","uncommon","Creature","0.35","0.2","0.21","0.09","","0.25","1"
"4009","B,G","6","Kodama of the East Tree // Nadier, Agent of the Duskenel","rare","Creature","5.49","3.09","5.72","3.6","10.91","0.92","1"
"4010","W,B","3","Falthis, Shadowcat Familiar // Rebbec, Architect of Ascension","uncommon","Creature","0.49","0.25","0.35","0.18","0.05","0.29","1"
"4011","B","4","Sivriss, Nightmare Speaker // Criminal Past","uncommon","Creature","0.35","0.2","0.21","0.09","","0.25","1"
"4012","W","7","Radiant, Serra Archangel","uncommon","Creature","0.35","0.25","0.35","0.07","0.04","0.31","1"
"4013","B,R","5","Silvar, Devourer of the Free","mythic","Creature","0.99","0.56","0.71","0.31","0.68","0.24","1"
"4014","R,G","2","Kediss, Emberclaw Familiar // Slurrk, All-Ingesting","uncommon","Creature","7.49","5.42","7.15","1.79","1.9","0.51","1"
"4015","U","3","Imoen, Mystic Trickster // Candlekeep Sage","uncommon","Creature","0.35","0.2","0.21","0.06","0.37","0.11","1"
"4016","B,R","2","Francisco, Fowl Marauder // Krark, the Thumbless","rare","Creature","0.49","0.25","0.35","0.27","2.27","0.07","1"
"4017","G,U","3","Alora, Merry Thief // Master Chef","uncommon","Creature","0.35","0.2","0.21","0.1","","0.62","1"
"4018","G","4","Anara, Wolvid Familiar // Halana, Kessig Ranger","uncommon","Creature","1.49","0.5","1.42","0.34","0.04","0.27","1"
"4019","U,B","8","Brinelin, the Moon Kraken // Sengir, the Dark Baron","uncommon","Creature","0.35","0.22","0.35","0.13","0.04","0.3","1"
"4020","B","3","Safana, Calimport Cutthroat // Agent of the Iron Throne","uncommon","Creature","0.35","0.2","0.21","0.1","0.32","0.3","1"
"4021","G,U","3","Alora, Merry Thief // Hardy Outlander","uncommon","Creature","0.35","0.2","0.21","0.1","","0.62","1"
"4022","G,W,U","4","The Fifth Doctor // Leela, Sevateem Warrior","rare","Creature","0.49","0.25","0.35","0.21","","0.33","1"
"4023","W,U","3","Zellix, Sanity Flayer // Noble Heritage","mythic","Creature","27.99","18.86","25.04","4.32","7.37","0.32","1"
"4024","W","4","Katerina of Myra's Marvels // Radiant, Serra Archangel","rare","Creature","0.49","0.25","0.35","0.19","","0","1"
"4025","B,G","3","Jaheira, Friend of the Forest // Cultist of the Absolute","rare","Creature","4.99","3.0","5.0","4.26","3.85","0.41","1"
"4026","W,B","4","Sarevok, Deathbringer // Flaming Fist","uncommon","Creature","0.35","0.2","0.21","0.09","","0.1","1"
"4027","W,U","4","Ishai, Ojutai Dragonspeaker // Radiant, Serra Archangel","mythic","Creature","3.99","5.51","4.29","2.56","0.84","0.59","1"
"4028","G,U","6","Kodama of the East Tree // Malcolm, Keen-Eyed Navigator","rare","Creature","5.49","3.09","5.72","3.6","10.91","0.92","1"
"4029","G,U","3","Ghost of Ramirez DePietro // Kodama of the East Tree","uncommon","Creature","0.35","0.2","0.21","0.1","0.04","0.07","1"
"4030","B,R,G","4","Breeches, Brazen Plunderer // Reyhan, Last of the Abzan","uncommon","Creature","0.35","0.2","0.35","0.14","0.04","0.23","1"
"4031","G,U","4","The Third Doctor // Nyssa of Traken","rare","Creature","0.49","0.25","0.35","0.22","","0.33","1"
"4032","U,R,W","6","The Eighth Doctor // Amy Pond","rare","Creature","0.49","0.25","0.35","0.16","","0.86","1"
"4033","U,R","5","The Tenth Doctor // K-9, Mark I","mythic","Creature","0.99","0.49","0.71","3.02","","0.67","1"
"4034","B,G","2","Francisco, Fowl Marauder // Ikra Shidiqi, the Usurper","rare","Creature","0.49","0.25","0.35","0.27","2.27","0.07","1"
"4035","W,B,G","3","Falthis, Shadowcat Familiar // Sidar Kondo of Jamuraa","uncommon","Creature","0.49","0.25","0.35","0.18","0.05","0.29","1"
"4036","W,B,G","6","Sengir, the Dark Baron // Sidar Kondo of Jamuraa","rare","Creature","0.49","0.37","0.35","0.12","0.26","0.25","1"
"4037","G,U","4","The Third Doctor // Graham O'Brien","rare","Creature","0.49","0.25","0.35","0.22","","0.33","1"
"4038","G,W","3","Erinis, Gloom Stalker // Veteran Soldier","uncommon","Creature","0.35","0.2","0.21","0.12","0.78","0.03","1"
"4039","U","3","Zellix, Sanity Flayer // Feywild Visitor","mythic","Creature","27.99","18.86","25.04","4.32","7.37","0.32","1"
"4040","G,W","3","Ardenn, Intrepid Archaeologist // Numa, Joraga Chieftain","uncommon","Creature","2.99","3.07","3.57","3.27","2.6","0.29","1"
"4041","G,W,U","4","Kydele, Chosen of Kruphix // Radiant, Serra Archangel","mythic","Creature","2.79","2.08","1.78","2.99","1.16","0.47","1"
"4042","B,R","4","Ignacio of Myra's Marvels // Vial Smasher the Fierce","rare","Creature","0.49","0.25","0.35","0.17","","0","1"
"4043","R,W","4","Bruse Tarl, Boorish Herder // Dargo, the Shipwrecker","mythic","Creature","4.49","4.23","4.29","2.13","0.65","0.45","1"
"4044","U,B","3","Viconia, Drow Apostate // Candlekeep Sage","uncommon","Creature","0.35","0.2","0.21","0.07","0.37","0.67","1"
"4045","W,U","4","Renari, Merchant of Marvels // Inspiring Leader","uncommon","Creature","0.35","0.2","0.21","0.07","","0.5","1"
"4046","R","5","Alena, Kessig Trapper // Rograkh, Son of Rohgahh","uncommon","Creature","0.39","0.25","0.54","0.13","0.04","0.25","1"
"4047","G,U,R","2","Esior, Wardwing Familiar // Tana, the Bloodsower","uncommon","Creature","1.29","0.62","1.07","0.37","0.04","0.35","1"
"4048","W,B,G","2","Livio, Oathsworn Sentinel // Reyhan, Last of the Abzan","rare","Creature","0.49","0.25","0.35","0.09","0.02","0.25","1"
"4049","R,W,B","2","Akiri, Line-Slinger // Tormod, the Desecrator","rare","Creature","4.99","3.74","4.29","2.7","1.58","0.41","1"
"4050","R","3","Gut, True Soul Zealot // Dragon Cultist","uncommon","Creature","0.35","0.2","0.35","0.13","7.72","0.07","1"
"4051","G,U","3","Gale, Waterdeep Prodigy // Cloakwood Hermit","rare","Creature","0.49","0.3","0.35","0.29","","0.21","1"
"4052","R,W","5","Baeloth Barrityl, Entertainer // Veteran Soldier","mythic","Creature","12.99","10.58","13.59","10.72","","0.48","1"
"4053","B,G,U","4","The Fourth Doctor // Vislor Turlough","mythic","Creature","0.99","0.35","0.71","0.6","","0.67","1"
"4054","U,R,W","3","The Eleventh Doctor // Donna Noble","rare","Creature","0.49","0.26","0.54","0.22","","0.58","1"
"4055","U,R,W","2","Akiri, Line-Slinger // Ludevic, Necro-Alchemist","rare","Creature","4.99","3.74","4.29","2.7","1.58","0.41","1"
"4056","R","6","Rowan Kenrith","mythic","Planeswalker","0.99","0.75","1.07","0.53","0.52","0.71","1"
"4057","U,B","8","Brinelin, the Moon Kraken // Nadier, Agent of the Duskenel","uncommon","Creature","0.35","0.22","0.35","0.13","0.04","0.3","1"
"4058","R,G,W","4","Katerina of Myra's Marvels // Tana, the Bloodsower","rare","Creature","0.49","0.25","0.35","0.19","","0","1"
"4059","U,B","3","Alora, Merry Thief // Scion of Halaster","uncommon","Creature","0.35","0.2","0.21","0.1","","0.62","1"
