"Rank","Colors","CMC","Name","Rarity","Type","Card Kingdom","TCGPlayer","Face to Face","Cardmarket","Cardhoarder","Salt","Decks"
"1827","R","4","Tesak, Judith's Hellhound","rare","Creature","0.49","0.25","0.35","0.18","0.82","0.3125","38"
"1828","R,G","5","The Lady of Otaria","mythic","Creature","0.99","0.49","0.71","0.3","0.08","0","38"
"1829","B","4","Shadowheart, Dark Justiciar // Haunted One","rare","Creature","0.79","0.49","0.71","0.24","2.91","0.17647058823529407","38"
"1830","W,B","5","Abdel Adrian, Gorion's Ward // Agent of the Iron Throne","uncommon","Creature","0.35","0.2","0.35","0.14","undefined","0.2621359223300971","38"
"1831","R,W","3","Vikya, Scorching Stalwart","rare","Creature","0.49","0.35","0.35","0.23","undefined","0.13636363636363635","38"
"1832","B,R,G","4","Tana, the Bloodsower // Tevesh Szat, Doom of Fools","mythic","Creature","5.49","4.96","4.98","3.46","1.65","0.8571428571428571","38"
"1833","G,W","6","Dragonlord Dromoka","mythic","Creature","4.99","3.27","17.82","2.15","0.06","0.6532663316582911","38"
"1834","B","2","Jadar, Ghoulcaller of Nephalia","rare","Creature","9.49","5.35","9.98","4.88","0.02","0.2144927536231884","37"
"1835","W","4","Qala, Ajani's Pridemate","uncommon","Creature","0.79","0.45","0.71","0.39","1.45","0.08888888888888889","37"
"1836","R","3","Subira, Tulzidi Caravanner","uncommon","Creature","0.39","0.25","0.21","0.14","0.02","0.06666666666666667","37"
"1837","G,W","4","Selvala, Eager Trailblazer","mythic","Creature","0.99","0.4","1.06","0.42","0.02","0.13333333333333333","37"
"1838","U","5","Thryx, the Sudden Storm","uncommon","Creature","0.59","0.26","0.53","0.23","0.02","0.24576271186440685","37"
"1839","B,G","3","Jaheira, Friend of the Forest // Agent of the Iron Throne","rare","Creature","4.99","2.73","4.98","4.28","4.22","0.4117647058823528","37"
"1840","G","6","Surrak and Goreclaw","rare","Creature","12.99","6.99","12.12","6.69","0.02","0.3507692307692306","37"
"1841","R","4","Seifer Almasy","rare","Creature","0.49","0.33","0.35","0.25","0.02","0.18478260869565222","37"
"1842","U","4","Kaho, Minamo Historian","uncommon","Creature","0.35","0.21","0.35","0.13","0.02","0.5789473684210527","37"
"1843","U,B","4","Burakos, Party Leader // Sword Coast Sailor","mythic","Creature","0.99","0.93","1.42","1.14","1.15","0.27624309392265173","37"
"1844","R","4","Diaochan, Artful Beauty","rare","Creature","21.99","22.81","22.1","46.36","0.25","0","37"
"1845","U","2","Kitsa, Otterball Elite","mythic","Creature","9.49","4.98","9.26","5.46","0.23","0.2735849056603774","37"
"1846","U","3","Malcolm, Keen-Eyed Navigator // Sakashima of a Thousand Faces","uncommon","Creature","0.35","0.24","0.35","0.17","0.04","0.4747474747474747","37"
"1847","W,U","5","Katara, Water Tribe's Hope","rare","Creature","0.99","16.89","undefined","undefined","undefined","0","37"
"1848","R,W","4","The War Doctor // Ryan Sinclair","rare","Creature","0.49","0.29","0.53","0.29","undefined","0.36363636363636365","36"
"1849","U,R","2","Malcolm, the Eyes","rare","Creature","0.49","0.25","0.53","0.2","0.02","0.06666666666666667","36"
"1850","B,R","3","Keskit, the Flesh Sculptor // Toggo, Goblin Weaponsmith","uncommon","Creature","0.35","0.2","0.21","0.09","0.04","0.47058823529411764","36"
"1851","G","6","Seshiro the Anointed","rare","Creature","5.99","5.19","6.41","1.93","0.02","0.25","36"
"1852","R,G","5","Thrakkus the Butcher","uncommon","Creature","0.69","0.25","0.71","0.13","undefined","0.3076923076923072","36"
"1853","B","3","Fain, the Broker","rare","Creature","1.29","0.49","0.71","0.4","0.15","0.10937499999999999","36"
"1854","W","1","Mikaeus, the Lunarch","mythic","Creature","0.99","0.5","1.06","0.33","0.02","0.24338624338624337","36"
"1855","G,W","3","Jaheira, Friend of the Forest // Inspiring Leader","rare","Creature","4.99","2.73","4.98","4.28","4.22","0.4117647058823528","36"
"1856","G,U","4","Radagast, Wizard of Wilds","rare","Creature","0.49","0.25","0.35","0.21","0.38","0.09090909090909091","36"
"1857","B","6","Ob Nixilis, Unshackled","rare","Creature","3.99","2.14","3.2","1.5","0.02","0.6554621848739495","36"
"1858","W,U","4","Sakashima of a Thousand Faces // Yoshimaru, Ever Faithful","mythic","Creature","42.99","32.02","42.78","29.39","13.52","0.9020833333333332","36"
"1859","W","4","Michiko Konda, Truth Seeker","rare","Creature","7.99","4.97","7.84","3.23","0.02","0.8726114649681529","36"
"1860","U,R,W","4","The War Doctor // K-9, Mark I","rare","Creature","0.49","0.29","0.53","0.29","undefined","0.36363636363636365","36"
"1861","R","5","Urabrask, Heretic Praetor","mythic","Creature","2.99","1.13","3.2","0.02","0.02","0.5486725663716813","36"
"1862","R,G,W","4","The War Doctor // Susan Foreman","rare","Creature","0.49","0.29","0.53","0.29","undefined","0.36363636363636365","36"
"1863","U,B","4","Sakashima of a Thousand Faces // Tormod, the Desecrator","mythic","Creature","42.99","32.02","42.78","29.39","13.52","0.9020833333333332","36"
"1864","B","2","Tourach, Dread Cantor","mythic","Creature","0.99","0.6","1.42","0.98","0.21","0.5555555555555556","36"
"1865","B,G","3","Armix, Filigree Thrasher // Ich-Tekik, Salvage Splicer","uncommon","Creature","0.35","0.25","0.35","0.15","0.04","0.22727272727272727","35"
"1866","B","4","Erebos, Bleak-Hearted","mythic","Creature","1.49","1.26","1.42","1.13","0.02","0.3301886792452833","35"
"1867","R","2","Ivora, Insatiable Heir","uncommon","Creature","1.79","0.75","1.78","0.6","undefined","0.1346153846153846","35"
"1868","B,G","1","Valentin, Dean of the Vein","rare","Creature","0.69","0.5","0.71","0.49","0.02","0.15789473684210525","35"
"1869","R","3","Adamaro, First to Desire","rare","Creature","1.49","0.88","1.42","0.43","0.02","0.47058823529411764","35"
"1870","G,W,U,B","4","Kydele, Chosen of Kruphix // Ravos, Soultender","mythic","Creature","2.79","2.02","1.78","2.99","1.16","0.4746835443037974","35"
"1871","B","5","Drana, the Last Bloodchief","mythic","Creature","1.99","1.48","2.13","1.89","0.02","0.4583333333333333","35"
"1872","U,B,R","5","Kraum, Ludevic's Opus // Tormod, the Desecrator","rare","Creature","7.49","5.39","6.41","2.86","0.47","0.6699999999999996","35"
"1873","G,W","2","Farmer Cotton","rare","Creature","1.29","0.79","1.42","1.16","1.91","0.20000000000000007","35"
"1874","R,W","2","Keleth, Sunmane Familiar // Rograkh, Son of Rohgahh","uncommon","Creature","0.35","0.25","0.35","0.08","0.04","0","35"
"1875","G,U","4","Vhal, Candlekeep Researcher // Raised by Giants","uncommon","Creature","0.35","0.2","0.21","0.04","undefined","0.34782608695652173","35"
"1876","U,B,R,G","5","Ikra Shidiqi, the Usurper // Ludevic, Necro-Alchemist","mythic","Creature","0.99","0.5","1.06","0.36","1.77","0.30357142857142855","35"
"1877","W,B","2","Judge Magister Gabranth","uncommon","Creature","0.35","0.2","0.21","0.14","0.03","0.2727272727272727","35"
"1878","G,U,R","6","Kodama of the East Tree // Kraum, Ludevic's Opus","rare","Creature","5.99","3.37","5.7","3.6","10.91","0.9206349206349206","35"
"1879","W","5","The Wandering Rescuer","mythic","Creature","3.49","1.67","3.56","1.51","0.02","0.20512820512820512","35"
"1880","B","1","The Last Ride","mythic","Artifact","0.99","0.5","0.71","0.02","0.14","0.14285714285714293","35"
"1881","B","5","Ob Nixilis, the Fallen","mythic","Creature","6.99","5.5","7.12","3.81","0.02","0.6141304347826084","35"
"1882","U,B","4","Rona, Sheoldred's Faithful","uncommon","Creature","0.35","0.2","0.21","0.04","0.03","0.1","35"
"1883","B,R","4","Uglúk of the White Hand","uncommon","Creature","0.35","0.2","0.21","0.06","0.03","0.5","35"
"1884","W,U","3","Ardenn, Intrepid Archaeologist // Esior, Wardwing Familiar","uncommon","Creature","2.99","3.1","3.56","3.32","2.69","0.294736842105263","35"
"1885","B","4","Evin, Waterdeep Opportunist","rare","Creature","11.99","10.65","12.12","6.22","undefined","0.5","35"
"1886","U","3","Callaphe, Beloved of the Sea","uncommon","Creature","0.35","0.25","0.21","0.07","0.03","0.21739130434782608","35"
"1887","U","3","Kira, Great Glass-Spinner","rare","Creature","6.49","4.54","6.41","4.59","0.02","0.7361963190184051","35"
"1888","U","4","Danny Pink","rare","Creature","20.99","14.26","20.67","12.78","undefined","0.25714285714285706","35"
"1889","G","4","Lily Bowen, Raging Grandma","rare","Creature","0.49","0.25","0.53","0.22","0.45","0","34"
"1890","W","8","Zetalpa, Primal Dawn","rare","Creature","0.49","0.25","0.35","0.17","0.02","0.4212121212121213","34"
"1891","W,B","3","Falthis, Shadowcat Familiar // Yoshimaru, Ever Faithful","uncommon","Creature","0.39","0.25","0.35","0.12","0.04","0.2916666666666667","34"
"1892","R","4","Hazoret the Fervent","mythic","Creature","1.29","0.45","1.06","0.29","0.02","0.3333333333333333","34"
"1893","R","3","Cleon, Merry Champion","uncommon","Creature","0.35","0.25","0.21","0.28","0.32","0.14130434782608703","34"
"1894","R,G","3","Red XIII, Proud Warrior","rare","Creature","0.59","0.3","0.53","0.36","1.82","0.4700000000000001","34"
"1895","W","4","Kwende, Pride of Femeref","uncommon","Creature","0.35","0.2","0.21","0.05","0.03","0.13636363636363635","34"
"1896","W,U","4","Arcade Gannon","rare","Creature","0.49","0.25","0.35","0.15","0.32","0.42857142857142855","34"
"1897","R","4","Cait Sith, Fortune Teller","rare","Creature","0.79","0.26","0.71","0.3","1.64","0.14851485148514854","34"
"1898","B,G","6","Izoni, Thousand-Eyed","rare","Creature","0.49","0.25","0.35","0.24","0.02","0.03703703703703702","34"
"1899","G,W","4","Anara, Wolvid Familiar // Yoshimaru, Ever Faithful","uncommon","Creature","1.49","0.58","1.42","0.38","0.04","0.2692307692307693","34"
"1900","B","2","Butch DeLoria, Tunnel Snake","uncommon","Creature","0.35","0.25","0.35","0.23","2.42","0","34"
"1901","R,W","3","Théoden, King of Rohan","uncommon","Creature","0.35","0.2","0.21","0.05","0.03","0.24528301886792453","34"
"1902","B,R","2","Mauhúr, Uruk-hai Captain","uncommon","Creature","0.35","0.22","0.21","0.1","0.03","0.25352112676056343","34"
"1903","G","6","Spider-Rex, Daring Dino","common","Creature","0.35","0.15","0.21","0.05","0.01","0.5673076923076922","34"
"1904","U,R","5","Zara, Renegade Recruiter","rare","Creature","0.49","0.25","0.35","0.18","1.69","0.36666666666666664","34"
"1905","G,W","2","Shanna, Sisay's Legacy","uncommon","Creature","0.35","0.2","0.21","0.08","0.03","0.34782608695652173","34"
"1906","U,B,R","5","The Twelfth Doctor // Vislor Turlough","rare","Creature","0.49","0.25","0.53","0.22","undefined","0.4375","34"
"1907","R","4","Ben-Ben, Akki Hermit","rare","Creature","1.29","0.91","1.06","0.29","0.02","0.26666666666666666","33"
"1908","R,G","4","Barret, Avalanche Leader","rare","Creature","0.49","0.25","0.35","0.17","1.39","0.3444444444444444","33"
"1909","R,G,W,U","4","Ishai, Ojutai Dragonspeaker // Tana, the Bloodsower","mythic","Creature","4.49","5.5","4.27","2.58","0.84","0.5909090909090907","33"
"1910","W,U,B","4","Ishai, Ojutai Dragonspeaker // Tevesh Szat, Doom of Fools","mythic","Creature","4.49","5.5","4.27","2.58","0.84","0.5909090909090907","33"
"1911","B,R","2","Vial Smasher, Gleeful Grenadier","uncommon","Creature","0.35","0.21","0.21","0.1","0.03","0.05555555555555555","33"
"1912","R","5","Urabrask the Hidden","mythic","Creature","2.49","2.99","4.27","1.12","0.02","0.6984126984126983","33"
"1913","R","4","Fumiko the Lowblood","rare","Creature","0.69","0.62","0.71","0.24","0.02","0.2","33"
"1914","G,U","5","Roalesk, Apex Hybrid","mythic","Creature","0.99","0.49","0.71","0.55","0.02","0.3333333333333333","33"
"1915","U,B","2","Evie Frye // Jacob Frye","rare","Creature","0.99","0.36","1.06","0.39","0.02","0.631578947368421","33"
"1916","B,R","3","Lyzolda, the Blood Witch","rare","Creature","0.69","0.5","0.53","0.19","0.02","0.375","33"
"1917","U,B","3","Volo, Itinerant Scholar // Haunted One","mythic","Creature","0.99","0.4","0.71","0.24","undefined","0.125","33"
"1918","R","3","Jeska, Thrice Reborn // Rograkh, Son of Rohgahh","mythic","Planeswalker","6.49","5.91","5.7","6.52","4.02","0.38181818181818183","33"
"1919","G,U","5","Elrond of the White Council","rare","Creature","0.49","0.25","0.53","0.24","0.34","0.7647058823529411","33"
"1920","W","4","Sierra, Nuka's Biggest Fan","rare","Creature","0.49","0.25","0.53","0.22","0.93","0.47619047619047616","33"
"1921","R","3","Captain Ripley Vance","uncommon","Creature","0.35","0.2","0.21","0.06","0.03","0.16666666666666666","32"
"1922","B,R","7","Dargo, the Shipwrecker // Tevesh Szat, Doom of Fools","uncommon","Creature","0.35","0.25","0.21","0.16","0.04","0.3157894736842105","32"
"1923","B,R","3","Falthis, Shadowcat Familiar // Kediss, Emberclaw Familiar","uncommon","Creature","0.39","0.25","0.35","0.12","0.04","0.2916666666666667","32"
"1924","B,G","4","Sarevok, Deathbringer // Raised by Giants","uncommon","Creature","0.35","0.2","0.21","0.09","undefined","0.09523809523809523","32"
"1925","G","7","Old Gnawbone","mythic","Creature","54.99","44.13","46.34","38.85","0.07","1.3544474393530987","32"
"1926","B,R,G,W","4","Bruse Tarl, Boorish Herder // Reyhan, Last of the Abzan","mythic","Creature","4.49","4.21","4.98","2.16","0.73","0.45454545454545453","32"
"1927","U,R,W","4","The Face of Boe","rare","Creature","0.49","0.25","0.35","0.18","undefined","0.75","32"
"1928","G","9","The Tarrasque","mythic","Creature","5.49","2.61","4.27","2.64","0.02","0.18181818181818182","32"
"1929","G","5","Emissary Green","rare","Creature","0.79","0.53","1.06","0.39","0.1","0","32"
"1930","B,R","2","Tymaret, the Murder King","rare","Creature","0.49","0.33","0.35","0.32","0.02","0","32"
"1931","W","2","Thalia, Guardian of Thraben","rare","Creature","0.79","0.5","0.71","0.51","0.02","1.0224358974358976","32"
"1932","G","3","Peregrin Took","uncommon","Creature","0.69","0.25","0.53","0.19","0.03","0.43947368421052624","32"
"1933","R","4","The Red Terror","rare","Creature","3.49","5","3.56","2.41","1.12","0.21739130434782608","32"
"1934","R","4","Neheb, Dreadhorde Champion","rare","Creature","1.29","0.5","1.42","0.3","0.02","0.24793388429752072","32"
"1935","B,G","8","Sisters of Stone Death","rare","Creature","0.79","0.71","0.71","0.48","0.02","0.15789473684210525","32"
"1936","B","6","The Haunt of Hightower","mythic","Creature","3.49","2.05","2.13","1.76","0.02","0.6428571428571429","31"
"1937","B,G,U","5","Ikra Shidiqi, the Usurper // Sakashima of a Thousand Faces","mythic","Creature","0.99","0.5","1.06","0.36","1.77","0.30357142857142855","31"
"1938","R,W","3","Mila, Crafty Companion","mythic","Creature","1.49","1.14","1.42","1.91","0.02","0.42105263157894735","31"
"1939","G,W","4","Asmira, Holy Avenger","rare","Creature","0.79","1.45","0.71","1.22","0.04","0.3333333333333333","31"
"1940","U","3","Kiora, the Rising Tide","rare","Creature","0.79","0.6","0.71","0.99","0.02","0.20261437908496738","31"
"1941","B","4","Whisper, Blood Liturgist","uncommon","Creature","0.35","0.25","0.35","0.24","0.03","0.037037037037037035","31"
"1942","G,U","3","Jaheira, Friend of the Forest // Clan Crafter","rare","Creature","4.99","2.73","4.98","4.28","4.22","0.4117647058823528","31"
"1943","U,R","4","Kraum, Violent Cacophony","uncommon","Creature","0.35","0.21","0.35","0.13","0.03","0.3125","31"
"1944","R,W","4","Caparocti Sunborn","uncommon","Creature","0.35","0.2","0.21","0.06","0.03","0.11764705882352941","31"
"1945","G,W","3","Aragorn, Company Leader","rare","Creature","0.49","0.25","0.35","0.25","0.02","0.4444444444444444","31"
"1946","B","3","Kalakscion, Hunger Tyrant","uncommon","Creature","0.35","0.2","0.35","0.12","0.03","0.11965811965811965","31"
"1947","G,W,U","3","The First Doctor // Susan Foreman","rare","Creature","0.49","0.25","0.35","0.22","undefined","0.25","31"
"1948","B,R,G","7","Dargo, the Shipwrecker // Ikra Shidiqi, the Usurper","uncommon","Creature","0.35","0.25","0.21","0.16","0.04","0.3157894736842105","31"
"1949","U,R","4","The Belligerent","rare","Artifact","0.49","0.29","0.35","0.14","0.02","0.5","31"
"1950","B,R","6","Zagras, Thief of Heartbeats","rare","Creature","0.49","0.45","0.35","0.19","0.02","0.391304347826087","31"
"1951","U","2","Ultros, Obnoxious Octopus","uncommon","Creature","0.35","0.19","0.35","0.08","0.03","0.473684210526316","31"
"1952","R,W","3","Odric, Blood-Cursed","rare","Creature","0.49","0.25","0.35","0.21","0.02","0","31"
"1953","G,W,U,B","4","Sidar Kondo of Jamuraa // Silas Renn, Seeker Adept","mythic","Creature","0.99","0.25","0.71","0.21","0.33","0.2777777777777778","31"
"1954","W,U","4","Denry Klin, Editor in Chief","rare","Creature","2.49","1.5","2.13","0.51","undefined","0.11764705882352941","31"
"1955","G,U","2","Sita Varma, Masked Racer","rare","Creature","0.49","0.25","0.35","0.15","0.02","0.1868131868131868","31"
"1956","G,W,U,B","5","Ravos, Soultender // Thrasios, Triton Hero","mythic","Creature","12.99","8.98","11.4","5.73","9.21","0.36363636363636365","31"
"1957","B","5","Tivash, Gloom Summoner","rare","Creature","0.59","0.38","0.53","0.24","0.51","0","31"
"1958","W","3","Danitha Capashen, Paragon","uncommon","Creature","0.49","0.3","0.35","0.19","0.03","0.17597765363128498","31"
"1959","R","2","Goro-Goro, Disciple of Ryusei","rare","Creature","1.49","0.98","1.42","0.79","0.02","0.10500000000000002","30"
"1960","","9","Kozilek, the Broken Reality","mythic","Creature","6.99","5","7.12","3.83","0.02","0.8660714285714283","30"
"1961","W,U","5","Lavinia of the Tenth","rare","Creature","0.49","0.29","0.35","0.26","0.02","0.4666666666666667","30"
"1962","W,U","2","Krile Baldesion","rare","Creature","0.49","0.25","0.35","0.22","0.57","0.19230769230769232","30"
"1963","U","8","Krang, Master Mind","rare","Creature","undefined","30","undefined","undefined","undefined","0","30"
"1964","R,G,W,U","2","Bjorna, Nightfall Alchemist // Othelm, Sigardian Outcast","rare","Creature","0.59","0.49","0.35","0.24","0.63","0.3333333333333333","30"
"1965","R,W,B","3","Vial Smasher the Fierce // Yoshimaru, Ever Faithful","mythic","Creature","2.29","1.16","2.49","1.96","1.18","0.5076923076923077","30"
"1966","B,G","4","Shadowheart, Dark Justiciar // Cloakwood Hermit","rare","Creature","0.79","0.49","0.71","0.24","2.91","0.17647058823529407","30"
"1967","B","8","Torgaar, Famine Incarnate","rare","Creature","0.49","0.49","0.35","0.27","0.02","0.3684210526315789","30"
"1968","B,G","4","Old Man Willow","uncommon","Creature","0.35","0.2","0.35","0.13","0.03","0.35714285714285715","30"
"1969","B,R,G","3","Adun Oakenshield","rare","Creature","57.99","73.72","60.61","11.93","0.02","0.29411764705882354","30"
"1970","W","5","Mageta the Lion","rare","Creature","0.69","0.98","0.71","0.74","0.15","0.4375","30"
"1971","U,B","4","Ramirez DePietro, Pillager","uncommon","Creature","0.35","0.24","0.21","0.13","0.68","0.2153846153846154","30"
"1972","B,G","4","Anara, Wolvid Familiar // Falthis, Shadowcat Familiar","uncommon","Creature","1.49","0.58","1.42","0.38","0.04","0.2692307692307693","30"
"1973","W,U","2","Temmet, Vizier of Naktamun","rare","Creature","0.49","0.33","0.35","0.16","0.02","0.23076923076923078","30"
"1974","U,B,R","7","Dargo, the Shipwrecker // Silas Renn, Seeker Adept","uncommon","Creature","0.35","0.25","0.21","0.16","0.04","0.3157894736842105","30"
"1975","W,U","6","Medomai the Ageless","mythic","Creature","2.99","1.69","3.2","1.75","0.02","1.15","30"
"1976","B,R","5","Ganax, Astral Hunter // Haunted One","uncommon","Creature","0.99","0.37","1.06","0.39","4.73","0.22157434402332354","30"
"1977","U,R,W","4","Ishai, Ojutai Dragonspeaker // Rograkh, Son of Rohgahh","mythic","Creature","4.49","5.5","4.27","2.58","0.84","0.5909090909090907","30"
"1978","U","3","Kefnet the Mindful","mythic","Creature","0.99","0.33","0.71","0.34","0.02","0.3448275862068966","30"
"1979","U,B","3","Raul, Trouble Shooter","uncommon","Creature","0.35","0.25","0.35","0.21","1.46","0.4444444444444444","30"
"1980","B","6","Asmodeus the Archfiend","rare","Creature","0.59","0.43","0.35","0.33","0.02","0.43478260869565216","30"
"1981","W,U","4","The Second Doctor","rare","Creature","0.99","0.4","1.06","0.32","undefined","0.2972972972972974","30"
"1982","G,U","3","Erestor of the Council","rare","Creature","0.49","0.25","0.35","0.22","0.36","0.0625","30"
"1983","W","2","Senu, Keen-Eyed Protector","rare","Creature","1.99","1","2.13","0.94","0.02","0.4117647058823529","29"
"1984","R","7","Drakuseth, Maw of Flames","rare","Creature","0.69","0.58","0.71","0.4","0.02","0.344632768361582","29"
"1985","U","5","Alrund, God of the Cosmos","mythic","Creature","1.29","0.5","0.71","0.76","0.02","0","29"
"1986","B,G","5","Sapling of Colfenor","rare","Creature","6.49","3.98","6.41","3.69","0.02","0","29"
"1987","R,W","4","Edgar, Master Machinist","rare","Creature","0.49","0.28","0.53","0.26","0.96","0.36538461538461536","29"
"1988","W,U,B","8","Chromium","rare","Creature","0.49","0.79","0.53","0.7","0.02","0.06666666666666667","29"
"1989","W","3","Thalia, Heretic Cathar","rare","Creature","1.29","0.49","1.42","0.83","0.02","1.073684210526316","29"
"1990","G,U","6","Eligeth, Crossroads Augur // Kydele, Chosen of Kruphix","rare","Creature","0.49","0.35","0.35","0.16","0.03","0.46153846153846156","29"
"1991","R,G,W","6","Johan","rare","Creature","0.69","0.5","0.53","0.55","undefined","0.4","29"
"1992","U,R","5","Karlach, Fury of Avernus // Feywild Visitor","mythic","Creature","16.99","11.23","17.11","10.43","5.97","0.608955223880597","29"
"1993","R,W","4","Haktos the Unscarred","rare","Creature","0.49","0.27","0.35","0.1","0.02","0.6428571428571429","29"
"1994","B","8","Gorex, the Tombshell","uncommon","Creature","0.49","0.25","0.35","0.19","0.19","0.21052631578947367","29"
"1995","R","4","Skyfire Kirin","rare","Creature","0.99","0.73","0.71","0.42","0.02","0.8125","29"
"1996","G,W","7","Torsten, Founder of Benalia","mythic","Creature","1.29","1.74","1.42","0.72","0.83","0.55","29"
"1997","B,R","3","Gut, True Soul Zealot // Haunted One","uncommon","Creature","0.35","0.2","0.35","0.11","7.74","0.06666666666666667","29"
"1998","R,W","2","Reyav, Master Smith","uncommon","Creature","0.39","0.25","0.35","0.07","0.04","0.08108108108108107","29"
"1999","R,W","3","Anax and Cymede","rare","Creature","0.49","0.32","0.35","0.16","0.02","0.21428571428571427","29"
"2000","R,W","5","Adriana, Captain of the Guard","rare","Creature","0.79","0.49","0.53","0.22","0.52","0.10144927536231885","29"
"2001","B,G","2","Wilson, Refined Grizzly // Agent of the Shadow Thieves","uncommon","Creature","0.35","0.21","0.21","0.1","2.97","0.2698412698412698","29"
"2002","G,W","2","Catti-brie of Mithral Hall","rare","Creature","0.49","0.4","0.53","0.18","0.78","0","29"
"2003","U,R","4","Tibor and Lumia","rare","Creature","0.49","0.41","0.35","0.2","0.02","0.375","29"
"2004","R,W","4","Gerrard, Weatherlight Hero","rare","Creature","0.59","0.5","0.53","0.58","0.5","0","29"
"2005","G,W,U","4","Shaun & Rebecca, Agents","rare","Creature","0.49","0.25","0.35","0.19","0.02","0.5333333333333333","29"
"2006","U","3","Muzzio, Visionary Architect","mythic","Creature","0.99","0.45","0.71","0.32","0.03","0.35714285714285715","29"
"2007","R,W","3","Risona, Asari Commander","rare","Creature","0.49","0.29","0.35","0.12","0.02","0","29"
"2008","U","5","Hraesvelgr of the First Brood","rare","Creature","0.49","0.25","0.53","0.27","0.49","0.2743362831858407","28"
"2009","U","2","Goldberry, River-Daughter","rare","Creature","0.69","0.74","0.71","0.39","0.02","0.21212121212121218","28"
"2010","R","3","Nogi, Draco-Zealot","mythic","Creature","2.29","1.58","2.13","0.71","12.53","0.43478260869565216","28"
"2011","W","3","Mavinda, Students' Advocate","mythic","Creature","0.99","0.75","0.71","0.82","0.02","0.5","28"
"2012","G,W","2","Mary Jane Watson","rare","Creature","0.49","0.34","0.53","0.21","0.01","0.5333333333333334","28"
"2013","G","6","Spider-Man, Miles Morales","mythic","Creature","24.99","27.98","28.52","19.1","undefined","0.4","28"
"2014","U,B","3","Zellix, Sanity Flayer // Agent of the Iron Throne","mythic","Creature","27.99","19","24.95","4.32","7.62","0.32124352331606215","28"
"2015","G,W","6","Tolsimir Wolfblood","rare","Creature","0.59","0.45","0.53","0.24","0.02","0.2631578947368421","28"
"2016","W,B","5","Ravos, Soultender // Tormod, the Desecrator","mythic","Creature","12.99","8.98","11.4","5.73","9.21","0.36363636363636365","28"
"2017","U,R,W","4","Bruse Tarl, Boorish Herder // Malcolm, Keen-Eyed Navigator","mythic","Creature","4.49","4.21","4.98","2.16","0.73","0.45454545454545453","28"
"2018","W","3","Losheel, Clockwork Scholar","uncommon","Creature","2.49","1.72","2.85","1.23","0.7","0.24","28"
"2019","W","4","Bennie Bracks, Zoologist","mythic","Creature","3.49","2.22","3.56","4.15","8.6","0.21472392638036814","28"
"2020","U,B,R","4","Gwendlyn Di Corci","rare","Creature","199.99","219.99","231.75","36.15","0.02","0.2222222222222222","28"
"2021","G,W","5","Ich-Tekik, Salvage Splicer // Rebbec, Architect of Ascension","uncommon","Creature","0.35","0.24","0.35","0.06","0.04","0.10526315789473684","28"
"2022","B","4","Xiahou Dun, the One-Eyed","rare","Creature","84.99","94.99","85.56","47.18","0.04","0.17647058823529413","28"
"2023","U","5","Taniwha","rare","Creature","4.99","4.87","4.98","3.04","0.05","0.2857142857142857","27"
"2024","G","12","Thrasta, Tempest's Roar","mythic","Creature","0.99","0.9","1.06","0.71","0.02","0.5","27"
"2025","W,B","5","Vona, Butcher of Magan","mythic","Creature","0.99","0.3","0.71","0.3","0.02","0.5","27"
"2026","R,W","5","Abdel Adrian, Gorion's Ward // Street Urchin","uncommon","Creature","0.35","0.2","0.35","0.14","undefined","0.2621359223300971","27"
"2027","U,B","5","Dralnu, Lich Lord","rare","Creature","0.49","0.35","0.35","0.14","0.02","0.1","27"
"2028","W","2","Kataki, War's Wage","rare","Creature","1.49","1.06","1.78","1.09","0.19","1.0599078341013832","27"
"2029","B","6","Ink-Eyes, Servant of Oni","rare","Creature","7.99","6","8.55","6.17","0.02","0.4833333333333336","27"
"2030","W,U,B","2","Esior, Wardwing Familiar // Tymna the Weaver","uncommon","Creature","0.99","0.65","1.42","0.37","0.04","0.34693877551020424","27"
"2031","W,B","4","Baron Bertram Graywater","uncommon","Creature","0.69","0.26","0.71","0.16","0.03","0.1636363636363637","27"
"2032","B,R","4","Exava, Rakdos Blood Witch","rare","Creature","0.49","0.39","0.35","0.42","0.02","0.1111111111111111","27"
"2033","U","4","Chisei, Heart of Oceans","rare","Creature","1.79","2.27","2.13","0.39","0.02","0.20833333333333334","27"
"2034","G,W","3","Kaheera, the Orphanguard","rare","Creature","0.69","0.66","0.71","0.49","0.02","0.3333333333333333","27"
"2035","W,B,G","8","Kamahl, Heart of Krosa // Tymna the Weaver","mythic","Creature","5.49","3.41","4.98","3.88","6.47","0.3538461538461539","27"
"2036","R,G,W,U","3","Ludevic, Necro-Alchemist // Sidar Kondo of Jamuraa","mythic","Creature","2.29","1.5","2.13","2.24","1.97","0.23529411764705882","27"
"2037","W","6","Patron of the Kitsune","rare","Creature","1.29","1.51","1.06","0.47","0.02","0","27"
"2038","B,R,G","6","Kodama of the East Tree // Vial Smasher the Fierce","rare","Creature","5.99","3.37","5.7","3.6","10.91","0.9206349206349206","27"
"2039","U,B","2","Krydle of Baldur's Gate","uncommon","Creature","0.35","0.24","0.35","0.15","0.03","0.15","27"
"2040","G","4","Sazh Katzroy","rare","Creature","0.49","0.94","0.53","0.38","0.02","0.20000000000000004","27"
